,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
816,2022-09-08 07:48:08+00:00,https://twitter.com/royalo09/status/1567781819059142659,royalo09,Twitter Web App,"Crypto Valley, San Fernando","🪱🪱🪱 $WORM 🪱🪱

CoinMooner approved✅
TG grew from 670 to 747 over night✅
MC at 403K✅
Bullish chart🔥
Buy/Sell tax 6/8 ✅
(1% of each goes for instant liq injection)
Whale protect with max 1% of total supply sell 📈
https://t.co/3TeEskwBxt
https://t.co/HDV9Gbv5q6 
#WORM #ETH",25,17,0,4
817,2022-09-08 07:00:05+00:00,https://twitter.com/RetrospectApps/status/1567769726960508929,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1625.76$ | 6.95%
🕖-score -6.517380993645293
📈Market View: 16.62 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,2
818,2022-09-08 06:57:08+00:00,https://twitter.com/ALTCOINBUFF/status/1567768983402586114,ALTCOINBUFF,Twitter Web App,United Arab Emirates,"#Ichimoku analysis of $ETH for today:
Conc.: Got the kumo support. Since it's still inside kumo, we need to be patient.
Consider 50% and 61.8% fib levels as your resistance &amp; support resp.

NOTE that even though cloud is bearish BUT pointing in UPWARD direction.
#ETH  #Ethereum https://t.co/l1iypelcPw",1,0,1,0
819,2022-09-08 06:35:36+00:00,https://twitter.com/JetkingLtd/status/1567763567751081985,JetkingLtd,Twitter Web App,India,"Once the Ethereum merge completes, will the price pump or will it crash?

#cryptocurrency #Crypto #Ethereum #ETH #EthereumMerge #ETHMerge $ETH",1,2,0,2
820,2022-09-08 06:32:52+00:00,https://twitter.com/TheConspiraciz/status/1567762878782119938,TheConspiraciz,Twitter for Android,,"All Comes Crashing @Metric
 #music #iPhone14 #Apple
#ETH #Ethereum #cryptocurrency
#NFTCommunity
https://t.co/dlcBZciupT",2,0,0,1
821,2022-09-08 06:24:48+00:00,https://twitter.com/HB_VOLT_7827/status/1567760847207817217,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish @EverRise @ElonGoatToken #croeffect @SpaceX #VOLTINUTOTHEMOON @Gemini #CRO #OKX #Binance #KuCoin #ETH #BSC #VDSC #VOLTIECO #VOLTIPAY #SHIBARMY @MrBigWhaleREAL #NFTs #Voltinuofficial ⚡️⚡️⚡️,0,0,0,0
822,2022-09-08 06:24:33+00:00,https://twitter.com/HB_VOLT_7827/status/1567760785761337344,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",All day we $VOLT!!! All night we #VOLT!!! Let's get it with $VOLT!!! Load up on #VOLT!!! Offense like $VOLT!!! Defense with #VOLT!!! #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish @EverRise @ElonGoatToken #croeffect #CRO #OKX #Binance #KuCoin #ETH,1,1,0,0
823,2022-09-08 06:02:16+00:00,https://twitter.com/CryptoSamogon/status/1567755177658093570,CryptoSamogon,Jetpack.com,,"Increase in Wallets With 1,000 #ETH or More Indicates Bullish Sentiment as Merge Approaches https://t.co/hywEbVNquJ",0,0,0,0
824,2022-09-08 06:00:07+00:00,https://twitter.com/RetrospectApps/status/1567754637700104193,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1634.97$ | 7.76%
🕖-score -11.306666606302066
📈Market View: 7.38 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
825,2022-09-08 05:53:19+00:00,https://twitter.com/SmartMoneyM/status/1567752924121518081,SmartMoneyM,IFTTT,Usa,#Ethereum #ETH - looks like bearish confirmation https://t.co/PiHnv525u9,0,0,0,0
826,2022-09-08 05:46:39+00:00,https://twitter.com/Ada28587778/status/1567751248450883585,Ada28587778,Twitter for Android,,"@jfx I'm bullish
#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity @ZUKUVERSE https://t.co/3RuklCXCT5",2,0,0,0
827,2022-09-08 05:27:42+00:00,https://twitter.com/SmindCrypto/status/1567746478222999552,SmindCrypto,Twitter for Android,,"As we get close to #Eth merge, expect bullish sentiments to increase with #Eth driving the market.",1,0,0,0
828,2022-09-08 05:22:06+00:00,https://twitter.com/DeFiHedgehog/status/1567745068416774144,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,"Bitcoin ($BTC) – Bitcoin, Ethereum Lead $364M Crypto Liquidations Amid Market Crash - Benzinga https://t.co/KLdpFq6CNN #Ethereum #ETH",0,0,0,1
829,2022-09-08 05:00:20+00:00,https://twitter.com/RetrospectApps/status/1567739592240992256,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1643.12$ | 8.57%
🕖-score -16.164356804601866
📈Market View: -2.19 🙁
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
830,2022-09-08 04:42:05+00:00,https://twitter.com/shinkushinkus/status/1567734998220013576,shinkushinkus,Twitter for Android,กระทรวงเวทมนตร์,"ถ้าแตะตรงกล่อง จะได้ 3 drive + bearish +rsi ob +macd อาจจะตัดลง 

#eth มโนล้วนๆ https://t.co/aivA9h5w0t",0,0,0,0
831,2022-09-08 04:41:33+00:00,https://twitter.com/MyFathe35792056/status/1567734866393038848,MyFathe35792056,Twitter Web App,,@BKEXGlobal September will be bullish #ETH,0,0,0,0
832,2022-09-08 04:34:38+00:00,https://twitter.com/bitcoinagile/status/1567733123437264897,bitcoinagile,bitcoinagile,Matter Doesn't Matter,##ethereum #ETH - looks like bearish confirmation for CME:ETH1 by Crypto4Everybody #ETH1 https://t.co/cgiF6qTzGt https://t.co/kVKxjuyrkM,0,0,0,0
833,2022-09-08 04:34:28+00:00,https://twitter.com/steko170981/status/1567733083042115584,steko170981,TradingView,,#Ethereum #ETH - looks like bearish confirmation - #ETH1! chart on @TradingView https://t.co/t3mf4R0Kg7,1,0,0,1
834,2022-09-08 04:24:03+00:00,https://twitter.com/DeFiHedgehog/status/1567730459832107013,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,‘Sell All Your Bitcoin’ Now—Serious Crypto Price Crash Warning Issued Ahead Of Game-Changing Ethereum Upgrade - Forbes https://t.co/yHRSIsZvRw #Ethereum #ETH,0,0,0,2
835,2022-09-08 04:04:41+00:00,https://twitter.com/Crypto_ardilla/status/1567725586054873088,Crypto_ardilla,Twitter for Android,,"@CryptoCapo_ I also have been thinking about this! I mean #ETH continues to look bullish even in the middle of all this world chaos? Doesn't that feel like what comes before a ""buy the rumor, sell the news"" situation? I guess time will tell",3,0,0,2
836,2022-09-08 04:02:31+00:00,https://twitter.com/cryptoverse_m/status/1567725043555405825,cryptoverse_m,Twitter Web App,"Ulaanbaatar, Mongolia",#ETH bearish pattern тааз мөн resistance zone хоёр давхар тулна. Сонирхолтой цэг тэнд буй. https://t.co/yPKOyiOVdx,31,0,0,1
837,2022-09-08 04:00:03+00:00,https://twitter.com/RetrospectApps/status/1567724420948496386,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1629.37$ | 7.89%
🕖-score -9.197581081081083
📈Market View: 11.38 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
838,2022-09-08 04:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567724420357132294,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 08, 2022 @ 00:00 EDT is 
50% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
839,2022-09-08 03:35:06+00:00,https://twitter.com/LilQban0/status/1567718140561211393,LilQban0,Twitter Web App,,"$PACHA being BULLISH in a bear market 👇

Potential is proven.
This is just 2.3M market cap…

40x till $TSUKA…

Let that sink in

https://t.co/mW9av2w3ma

https://t.co/40Rrosz42Z

#ETH $CULT $RVLT #SUZUME https://t.co/hV3XwlXC9p",16,8,1,7
840,2022-09-08 03:33:04+00:00,https://twitter.com/WaKeAiR_S_S/status/1567717629892100097,WaKeAiR_S_S,Twitter for Android,,@CryptoFlow101 @WarPigsToken @WarPigsToken $eth $wpt #ETH #Bullish,0,0,0,0
841,2022-09-08 03:32:37+00:00,https://twitter.com/WaKeAiR_S_S/status/1567717516272717825,WaKeAiR_S_S,Twitter for Android,,@FOREVR_GR8FUL_1 @WarPigsToken $eth $wpt #ETH #Bullish,0,0,0,0
842,2022-09-08 03:29:56+00:00,https://twitter.com/BitCheckerLTD/status/1567716843410067457,BitCheckerLTD,Twitter Web App,Cryptoverse,"#CryptoTrends 

#Crypto Market Crash; #ETH Falls 10%; #Ripple #CBDC News; #Kyber Hack Update; Brazil Crypto Investors

📎https://t.co/WqHUJb1x2Y https://t.co/YAkcwCira6",0,0,0,0
843,2022-09-08 03:00:04+00:00,https://twitter.com/RetrospectApps/status/1567709326898241536,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1627.25$ | 8.43%
🕖-score -9.533337539432178
📈Market View: 11.6 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
844,2022-09-08 02:32:44+00:00,https://twitter.com/bitcoinagile/status/1567702448420028417,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Rise 8th September 2022 for COINBASE:ETHUSD by desmondlzw #ETH $ETH https://t.co/oMSO5J4xac https://t.co/rH9DV88V0j,0,0,0,0
845,2022-09-08 02:30:02+00:00,https://twitter.com/MilaPlayporn/status/1567701768691224584,MilaPlayporn,milaplayporn,,"Solana eyes 40% jump in August despite long-term bearish signals
#gold #cryptocurrency #blockchain #eth
https://t.co/PZURdzu8yL",0,0,0,0
846,2022-09-08 02:02:05+00:00,https://twitter.com/KrispNaztyFarms/status/1567694734604357632,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR","@CryptoFlow101 @WPT_Investing Very bullish on @WarPigsToken so much utility from the start.  Staking, farming. Faucet, nft staking, and so much more still in the works.  Dual treasury built by brewlabs take taxes and syndicate and profits sent to 2nd treasury to buy wpt, as well as bacon and usdc. $wpt #ETH",2,1,0,0
847,2022-09-08 02:01:53+00:00,https://twitter.com/KrispNaztyFarms/status/1567694684826345472,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@CryptoFlow101 @WarPigsToken @WarPigsToken $eth $wpt #ETH #Bullish https://t.co/16LT8pHuyH,3,0,0,0
848,2022-09-08 02:00:03+00:00,https://twitter.com/RetrospectApps/status/1567694221431263234,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1618.75$ | 5.74%
🕖-score -13.907669977924947
📈Market View: 3.24 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0
849,2022-09-08 01:00:07+00:00,https://twitter.com/RetrospectApps/status/1567679138168725507,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1623.89$ | 5.6%
🕖-score -43.604
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,1
850,2022-09-08 00:55:19+00:00,https://twitter.com/toshane88/status/1567677932277215232,toshane88,Twitter Web App,,"Let’s see how strong this 
@Y00tsYC
 community is! RT if I should sweep some more 💎 #NewNFTProfilePic NFT by y00tsyachtclubdeployer #NFTCommunity #ETH #y00tsYachtClub #Bullish https://t.co/dZBo7A55gP",8,0,0,2
851,2022-09-08 00:53:49+00:00,https://twitter.com/artoon920/status/1567677555410612224,artoon920,Twitter Web App,中国,"#预测 0309
$eth bearish bat 15mins
prz=1.618xa short@1650
tp1=1589
tp2=1550
sl=1694
Check out my #ETH analysis on @TradingView: https://t.co/GonSjk6A84",0,0,0,1
852,2022-09-08 00:38:31+00:00,https://twitter.com/PermutoFx/status/1567673702229184513,PermutoFx,Twitter for Android,,"Short

Bearish re-test olacağını düşünüyorum. 
Scalp işlem olduğundan detay paylaşmıyorum.

SL/TP emirlerimi attım.
Yarın çok işim var uyku vakti herkese bol kazançlar dostlar. Behlül kaçar.

#ETH https://t.co/0oYWkJLfvf",9,0,0,1
853,2022-09-08 00:28:06+00:00,https://twitter.com/MuppetMastertm/status/1567671082110394368,MuppetMastertm,Twitter for Android,Canada,"Do you believe the ETH Merge will turn out to be bullish or bearish by the end of 2022?

#EthereumMerge #ETH #Ethereum #Binance #cryptocurrency",0,0,0,4
854,2022-09-08 00:00:42+00:00,https://twitter.com/InsiderFinancex/status/1567664185613377537,InsiderFinancex,Make (formerly Integromat),United States,"Algo Signal: $ETH showing bullish trend at 1629.92 according to proprietary technical indicators from https://t.co/XFSr9itA5W

#ETH #Ethereum #Crypto #Trading",1,0,0,0
855,2022-09-08 00:00:05+00:00,https://twitter.com/RetrospectApps/status/1567664031464398848,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1629.88$ | 4.22%
🕖-score -43.604
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0
856,2022-09-07 23:58:51+00:00,https://twitter.com/Georgette_369/status/1567663722877063168,Georgette_369,Twitter for Android,United States,@halarnft I am probably to bullish on #ETH to give you an objective answer🤑,1,0,0,1
857,2022-09-07 23:15:16+00:00,https://twitter.com/PhizComms/status/1567652754256003074,PhizComms,Twitter for iPhone,,Bullish on: 1. @DeFiTower (major update coming) 2. @Legion_of_SOL (profit share/community) 3. @TheEgoVerse (great leadership and community) 4. @the_BFGs (online sports book profits distributed to holders) 5. @TheStoicsNFT  by @GabrielJWeis What am I missing? #AVAX #SolanaNFT #ETH https://t.co/Z7W4CxKx1l,25,12,0,10
858,2022-09-07 23:04:44+00:00,https://twitter.com/Cryptokeithllc/status/1567650100633280513,Cryptokeithllc,Twitter for iPhone,Memphis Tennessee ,"BULLISH ON #MIKOTO 🤧🔥🔥🔥🔥🔥🔥🔥🔥🚀🌖
AND ABOUT THE JEETS….LETS STOP 👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾😂
AND BUY THEM OUT😂
💎🤲🏽🐋 #ETH $MIKOTO
Telegram: https://t.co/pfKYSFeSP2
Website: https://t.co/lAmq8GWPCA https://t.co/NcpSmd2yHt",6,4,0,2
859,2022-09-07 22:59:39+00:00,https://twitter.com/BrilloGP/status/1567648824742793220,BrilloGP,Twitter Web App,Metaverse,#MATIC at 0.85 #Bullish on trend (Consolidation). Probable target at 1.00 with dip to local LOWS (20MA) for support retest  #Polygon #Layer2 #ETH #Merge #PoS #Staking #Disney #Metaverse #NFT #Web3 #DCA #HODL #Buythedip #DiamondHands #FOMO https://t.co/x141TObFT6,2,0,0,0
860,2022-09-07 22:57:22+00:00,https://twitter.com/BrilloGP/status/1567648246272782338,BrilloGP,Twitter Web App,Metaverse,#DOT at 6.75 #Bullish on trend (Double Bottom). Probable target at 8.00 with dip to local LOWS (20MA) for support retest #Polkadot #Layer1 #ETH #Merge #PoS #Staking #DEX #DEFI #Buythedip #DiamondHands #FOMO https://t.co/gSe8MfKSeV,1,0,0,0
861,2022-09-07 22:55:23+00:00,https://twitter.com/BrilloGP/status/1567647747205111808,BrilloGP,Twitter Web App,Metaverse,#UNI at 5.70 #Bullish on trend (Double Bottom). Probable target at  7.00 with dip to local LOWS for support retest #Uniswap #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #Metaverse #NFT #Web3 #FOMO https://t.co/Q0ZX1H4KRk,1,0,0,0
862,2022-09-07 22:54:56+00:00,https://twitter.com/AgentExWeb3/status/1567647636152537089,AgentExWeb3,Twitter Web App,Metaverse,#ETH going to crash for a tiny bit post merge???,0,0,0,0
863,2022-09-07 22:49:58+00:00,https://twitter.com/ArmKooshk/status/1567646384198942722,ArmKooshk,Twitter Web App,,#ETH 1638-1671 is the resistance range and must be taken into consideration. That is the GP Fib from the low that initiated the move to the highest high that initiated the sell off. Notice everytime we hit it 3 times to break it while the great bearish pressure runs through it https://t.co/5pTZ3q5eFe,0,0,0,0
864,2022-09-07 22:33:42+00:00,https://twitter.com/YouseyC1/status/1567642291501932544,YouseyC1,Twitter for iPhone,,"@chirocrypto #SD (Shib Dragon)

Check the website, it states you can gain access to larps and alpha projects. Bullish utility play. Don't fade, this is a milly play. 

Chart: https://t.co/QRI2UGuSII…

Telegram: https://t.co/0m6O2spP0O

#HEX #SHIBA #TSUKA #1000XGEM #ETH",0,0,0,0
865,2022-09-07 22:28:19+00:00,https://twitter.com/ShrekBTC/status/1567640938503356418,ShrekBTC,Twitter Web App,Duloc,"$ETH/USD #eth #ethereum 

Incredibly strong bullish engulfing on the daily. Very resilient, but not surprised w/ merge narrative still alive

That said, if I'm going to flip bias, i'd much rather do so slightly higher from here on a flip of $1700 https://t.co/Er1g4NkS6R",1,0,1,0
866,2022-09-07 22:05:00+00:00,https://twitter.com/Crypto_Altruism/status/1567635068851556356,Crypto_Altruism,Twitter Web App,,"There is a lot of talk about whether the Ethereum merge is bullish or bearish for #ETH investors.

Regardless of the market impacts, with a ~99.95% reduction in energy usage, it cannot be understated how important this is in creating a more sustainable #web3 ecosystem.",8,0,0,2
867,2022-09-07 22:02:33+00:00,https://twitter.com/TradinginTime/status/1567634453756870658,TradinginTime,Tradeupdates,Donate to altoogle.eth,"#Ethereum $ETH

Over the last 7 days #ETH has 
mostly been showing Strength
ETH is looking Bullish
and is Trending UP

Level of Interest(HTF)
Target $1,943.09
#Altoogle",0,0,0,2
868,2022-09-07 21:56:00+00:00,https://twitter.com/conorfkenny/status/1567632803470233601,conorfkenny,TweetDeck,,"Bullish data as more than 2,600,000 #ETH already got burned since the London Hardfork update!",3,0,0,0
869,2022-09-07 21:43:19+00:00,https://twitter.com/CloudAction/status/1567629610770395137,CloudAction,Twitter for Android,OnChain,#ETH bullish little pump bull flag on the 30min. Expect a downwards correction as Asia markets kick in and then a re pump .. imo gut feel https://t.co/RwApyEyAwK,0,0,0,0
870,2022-09-07 21:30:52+00:00,https://twitter.com/KrispNaztyFarms/status/1567626480066109447,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@RafaelL26185986 @CryptoFlow101 @WPT_Investing @WarPigsToken @WarPigsToken $eth $wpt #ETH #Bullish,0,0,0,0
871,2022-09-07 21:00:56+00:00,https://twitter.com/Ozzi_S7/status/1567618947817828358,Ozzi_S7,Twitter Web App,,#ETH looks very bullish.  If price holds Sep 6 low (stops?) a clear path towards $10K can now be seen.  LFG! 🚀 https://t.co/SYawlrcGHu,2,0,0,0
872,2022-09-07 20:50:40+00:00,https://twitter.com/meowmeta_/status/1567616362025041921,meowmeta_,Twitter Web App,New York City,Decided to muck around and buy $2k #ETH.... feelin' bullish!,0,0,0,0
873,2022-09-07 20:36:59+00:00,https://twitter.com/pablopalazzi/status/1567612920158162945,pablopalazzi,Twitter Web App,"Tlön, Uqbar, Orbis Tertius","En breve sale tomo V de Fintech: Aspectos legales coordinado con @santiagojmora con un listado increible de autores.  Ideal para leer en el verano, en la playa🏝️ o en la montaña 🌄 mientras te vas preprando para la próxima subida del #ETH luego del Merge @DerechoUdesa @cetysedu https://t.co/vHX9SvMEyV",48,10,0,6
874,2022-09-07 20:34:45+00:00,https://twitter.com/Ada28587778/status/1567612356817035265,Ada28587778,Twitter for Android,,"@0xsushi Bullish 🔥🔥
#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity @ZUKUVERSE https://t.co/MXLZahFdtM",2,0,0,1
875,2022-09-07 20:05:17+00:00,https://twitter.com/cathy_summer08/status/1567604940859654150,cathy_summer08,Twitter Web App,"Toronto, Canada","#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario https://t.co/cjN6w5haY4",2,0,0,2
876,2022-09-07 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567603625094008834,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 07, 2022 @ 16:00 EDT is 
58% bearish 
 #bearmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
877,2022-09-07 19:51:59+00:00,https://twitter.com/0xNikvulpieth/status/1567601596242034688,0xNikvulpieth,Twitter Web App,Twitter,"My job is so fragile, and I want to outdo my family. A crash course in swell meetings, bro. #eth",0,0,0,0
878,2022-09-07 19:50:50+00:00,https://twitter.com/DerShrink/status/1567601304360427520,DerShrink,Twitter for Android,Decentralized,"@rush_hour51 I'll share my gem: 
$Kazu @kazumierc
Higher lows since 1 month,fat LP,250k mcap,strong holders,dapp and #usdc #staking soon,new #dao protocol,daily alphas💎👀🔥 #1000Xgems #Pob #erc20 #kazumi #HIDDENGEM #eth #governance #altcoin

Bullish interview here:
https://t.co/sd20WVhvaO",7,2,0,1
879,2022-09-07 19:44:27+00:00,https://twitter.com/dailytaguy/status/1567599698545987586,dailytaguy,Twitter Web App,Global,"$ETH Daily TA Neutral Bullish. Recommended ratio: 55% ETH, 45% Cash. Mental SL: (two b2b closes below) $1500. https://t.co/1571j1mWb8
#eth #ethereum #themerge #nftart #nftgiveaway #nftcommunity #nft #nfts #crypto #cryptocurrencies #cryptocurrency #cryptonews #technicaltrades https://t.co/4XdMAELZqg",4,0,1,2
880,2022-09-07 19:22:46+00:00,https://twitter.com/mrventuresnft/status/1567594241916010498,mrventuresnft,Twitter for iPhone,Blockchain,Let’s see how strong this @Y00tsYC community is! RT if I should sweep some more 💎 #NewNFTProfilePic NFT by y00tsyachtclubdeployer #NFTCommunity #ETH #y00tsYachtClub #Bullish https://t.co/58OuUO4jrh,159,82,0,43
881,2022-09-07 19:14:25+00:00,https://twitter.com/CryptoYoddha/status/1567592140993359872,CryptoYoddha,Twitter Web App,,"$ETH / $BTC 

•Been trading in the previous bearish range but this time the range is bullish.
•High timeframe is in an uptrend. Including bullish yearly candle. 
•Waiting for the range breakout for another rally. 

#ETH https://t.co/sWWrjzMY3w",37,6,0,8
882,2022-09-07 19:12:38+00:00,https://twitter.com/ashleyparq/status/1567591691363786754,ashleyparq,Twitter Web App,,#IMX at 0.85 #Bullish on trend (Head and Shoulder). Probable target at 0.95  with dip to local LOWS (20MA) for support retest #ImmutableX #Layer2 #ETH #Merge #PoS #Metaverse #NFT #P2E #Web3 #FOMO https://t.co/bb4SAsWGsi,0,0,0,0
883,2022-09-07 19:09:40+00:00,https://twitter.com/riteable/status/1567590944895115264,riteable,Twitter Web App,,"A bearish case for $ETH / $BTC, based on basic technicals.

1. It has reached the top of the range.
2. Volume is decreasing as the price is increasing.
3. RSI is printing a 3rd divergence.

#ETH #Ethereum #cryptocurrency https://t.co/udRKUKU9Hz",2,0,1,3
884,2022-09-07 18:14:24+00:00,https://twitter.com/CryptoLifer33/status/1567577035316539399,CryptoLifer33,Twitter Web App,NYC,"#Ethereum Update Sept 7, 2022 - #EthereumMerge 

#ETH in a flag showing Hidden Bullish Divergence on the Daily tf. Was in a Head&amp;Shoulders but didn't #Dump. #Bullish Measured Move to 2,090. S/R flip @ 1,535. 

Show me the Charts and I'll tell you the news
#cryptocurrency #Crypto https://t.co/rxVL5geF4G",13,0,0,4
885,2022-09-07 18:10:37+00:00,https://twitter.com/thatcryptoguy21/status/1567576085084217344,thatcryptoguy21,Twitter Web App,,"🔥BREAKING NEWS🔥 - Saitama Token AMA with Mr. Big Whale - BULLISH https://t.co/RY0ey22VT7 via @YouTube 

#Saitamaeffect #saitama #saitamawolfpack‌‌ #SaitaPro #Epayme #DeFi #ETH #1000xgem #SaitamaWolfPack #SaitamaTechnologyLLC #WeAreSaitama #TheMerge #mrbigwhale",1,0,0,0
886,2022-09-07 18:10:19+00:00,https://twitter.com/TheCryptoStream/status/1567576011050459139,TheCryptoStream,Twitter Web App,The Metaverse,"🔥BREAKING NEWS🔥 - Saitama Token AMA with Mr. Big Whale - BULLISH https://t.co/feFNwpgsRw via @YouTube 

@MrBigWhaleREAL

#Saitamaeffect #saitama #saitamawolfpack‌‌ #SaitaPro #Epayme #DeFi #ETH #1000xgem #SaitamaWolfPack #SaitamaTechnologyLLC #WeAreSaitama #TheMerge #mrbigwhale",1,1,0,2
887,2022-09-07 18:07:12+00:00,https://twitter.com/ChristIsKing88/status/1567575223859388416,ChristIsKing88,Twitter Web App,,"Bullish news from #MEVREPEL.
Believe this will regain traction and go back to ATH in a few months or sooner once people realize the potential.
Launching #MEVSHARE staking to receive #ETH rewards.
Also 1st project launching this week from #MEVLaunchpad
#RUGRepel coming soon also!",0,0,0,0
888,2022-09-07 18:03:22+00:00,https://twitter.com/Memecoin_Wolf/status/1567574258829631490,Memecoin_Wolf,Twitter for Android,,"Low cap $ETH bullish AF #GEM 
HEX SHIBA 

NOW AT 65K market cap ✅ 

I hold now a nice HexShiba bag, community is hyped, chart healty  

💚Token sniffer 100/100 score 

Tg
https://t.co/mjl1Dh256L
Chart 

https://t.co/SJAWuIKqFV

#Ethereum #ETH #1000x #Gems #1000xgem #bullrun https://t.co/36HKRqVkHU",0,0,0,0
889,2022-09-07 17:33:19+00:00,https://twitter.com/WaKeAiR_S_S/status/1567566697715859456,WaKeAiR_S_S,Twitter for Android,,@Bscgemalerts So bullish on @WarPigsToken bringing real world revenue and pumping it back into the ecosystem! $wpt #eth #WarPigsToken,2,0,0,0
890,2022-09-07 17:32:39+00:00,https://twitter.com/WaKeAiR_S_S/status/1567566530136653825,WaKeAiR_S_S,Twitter for Android,,"@yourcryptodj Very bullish on @WarPigsToken so much utility from the start.  Staking, farming. Faucet, nft staking, and so much more still in the works.  Dual treasury built by brewlabs take taxes and syndicate and profits sent to 2nd treasury to buy wpt, as well as bacon and usdc. $wpt #ETH",7,2,0,0
891,2022-09-07 17:32:01+00:00,https://twitter.com/WaKeAiR_S_S/status/1567566370262360065,WaKeAiR_S_S,Twitter for Android,,@altcryptocom So bullish on @WarPigsToken bringing real world revenue and pumping it back into the ecosystem! $wpt #eth #WarPigsToken staking and farming rewards are just earning passive income. Sit back and enjoy the ride!! So much already and more to come.  Hard working dev has a vision!,1,0,0,0
892,2022-09-07 17:31:29+00:00,https://twitter.com/WaKeAiR_S_S/status/1567566238133387264,WaKeAiR_S_S,Twitter for Android,,@CryptoBusy So bullish on @WarPigsToken bringing real world revenue and pumping it back into the ecosystem! $wpt #eth #WarPigsToken staking and farming rewards are just earning passive income. Sit back and enjoy the ride!! So much already and more to come.  Hard working dev has a vision!,2,0,0,0
893,2022-09-07 17:26:41+00:00,https://twitter.com/theYellowBlocks/status/1567565030308151297,theYellowBlocks,Twitter for iPhone,"Andorra la Vella, Andorra",With #etherum merge just around the corner … are you feeling bullish or bearish on #ETH ??? #Network #EthereumMerge #ProofofWork,1,0,0,1
894,2022-09-07 17:14:48+00:00,https://twitter.com/Mal_ComeUp/status/1567562038984974338,Mal_ComeUp,Twitter for Android,"　東京, Yokohama, NYC, London","Ethereum $eth #merge is gonna crash Price of Ethereum 
1: #miners migrate sell #eth from #pow to #pos or to $etc #etc  
2: #ethreum 32 eth stakers may be allowed to sell their eth for real life usage. 
3: #dapps #dedges #dexes also have To adjust",3,0,0,2
