,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
850,2023-02-28 13:33:36+00:00,https://twitter.com/Mark_Crypto_off/status/1630561859085516803,Mark_Crypto_off,Twitter for Android,In the Metaverse,"@StoicBSC CURRENTLY HOSTING A 2% BUY TAX EVENT FOLLOWED BY A BIGGEST BUY COMP

THEY HAVE THEIR V1 BOT AND V2 NFTS DROPPING TODAY TOO ASWELL AS SOME BULLISH PARTNERSHIPS.

APE A BAG AT THIS ENTRY.

https://t.co/DpCVmn8MvR 

https://t.co/9mVWYlWBYt

#crypto #BSC",4,3,0,6,0.0,"Sentiment(polarity=0.0, subjectivity=0.4)"
851,2023-02-28 13:32:48+00:00,https://twitter.com/MR_SAMTRADER/status/1630561660862709761,MR_SAMTRADER,Twitter for Android,#Bitcoin 👑,"Lets check up #BTC blood pressure 🤒
The case is very simple 😜
#BTC is bullish
Bulls are highly active
Bears are worried and trying hard to Dump the prices that's what watcher guro and other Indian YouTubers want to create FUD in the market.",3,0,0,0,-0.5913,"Sentiment(polarity=-0.1375, subjectivity=0.49523809523809526)"
852,2023-02-28 13:32:42+00:00,https://twitter.com/kambarasCrypto/status/1630561632890789893,kambarasCrypto,Twitter Web App,,@kucoincom @AIPADTECH #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
853,2023-02-28 13:32:15+00:00,https://twitter.com/kambarasCrypto/status/1630561520273747970,kambarasCrypto,Twitter Web App,,@AIPADTECH @kucoincom #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
854,2023-02-28 13:31:50+00:00,https://twitter.com/Fengtrades/status/1630561414359273472,Fengtrades,Twitter for iPhone,,"$DUSK very bullish in maximum 2-3 days should explore Buy in spot or with max leverage 2x 

Target minimum 50%

#duskusdt #bitcoin #BINANCE #CryptoCommunity #Cryptocurency #usdt https://t.co/ycxIXsxl53",6,0,0,1,0.0,"Sentiment(polarity=0.2, subjectivity=0.3)"
855,2023-02-28 13:31:43+00:00,https://twitter.com/kambarasCrypto/status/1630561387809239043,kambarasCrypto,Twitter Web App,,@AIPADTECH @gamezone_app @BlueZillaVc @MetaVPad @ethpadofficial #ai #aipad #launchpad #bullish,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
856,2023-02-28 13:30:50+00:00,https://twitter.com/kambarasCrypto/status/1630561165297197057,kambarasCrypto,Twitter Web App,,@ethpadofficial #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
857,2023-02-28 13:29:31+00:00,https://twitter.com/kambarasCrypto/status/1630560833037107205,kambarasCrypto,Twitter Web App,,@AIPADTECH #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
858,2023-02-28 13:28:51+00:00,https://twitter.com/kambarasCrypto/status/1630560666032431104,kambarasCrypto,Twitter Web App,,@AIPADTECH @BlueZillaVc #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
859,2023-02-28 13:28:13+00:00,https://twitter.com/kambarasCrypto/status/1630560505109655552,kambarasCrypto,Twitter Web App,,@AIPADTECH #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
860,2023-02-28 13:27:25+00:00,https://twitter.com/AbhipraGroup/status/1630560303111970818,AbhipraGroup,Abhipra Market Updates,"Delhi, India","#OptionChain - #INFY
#Stock #Bearish
#PCR :0.53
Max #CA buildup at 1500,windup at 1740 #PE buildup at 1500 windup at 1560
High #OI CA at 1600,1560,1580 PE at 1500,1400,1600
Open account at https://t.co/giz54B8Som and start #investing in #StockMarket https://t.co/c4xf8qb0in",0,0,0,0,0.0,"Sentiment(polarity=0.08, subjectivity=0.52)"
861,2023-02-28 13:26:50+00:00,https://twitter.com/kambarasCrypto/status/1630560158672666626,kambarasCrypto,Twitter Web App,,@AIPADTECH @gamezone_app @MetaVPad @ethpadofficial @BlueZillaVc #ai #aipad #launchpad #bullish  yea,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
862,2023-02-28 13:26:10+00:00,https://twitter.com/Nishant_Bliss/status/1630559989374005248,Nishant_Bliss,Twitter for iPad,"Kota, Rajasthan",#ETH 1D bullish. https://t.co/iTBbABuoWN,50,3,0,7,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
863,2023-02-28 13:26:09+00:00,https://twitter.com/kambarasCrypto/status/1630559984042876929,kambarasCrypto,Twitter Web App,,@AIPADTECH @Movez_app #ai #aipad #launchpad #bullish  Its comming,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
864,2023-02-28 13:25:48+00:00,https://twitter.com/ApeNr01/status/1630559899238252544,ApeNr01,Twitter for Android,🇩🇪,@Sirjinx5 #BULLISH,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
865,2023-02-28 13:24:54+00:00,https://twitter.com/TheTradingEngin/status/1630559668723490816,TheTradingEngin,Twitter Web App,Paris,"#GOLD vs. #SP500 (Daily) is #Bullish for the moment.

#XAUUSD #StockMarket #stockmarketcrash $SPX https://t.co/yKY2ODeasF",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
866,2023-02-28 13:24:37+00:00,https://twitter.com/nexuscripto/status/1630559599030829057,nexuscripto,Twitter Web App,"Assis, São Paulo","Essa semana não temos grandes divulgações sobre dados macroeconômicos na agenda, qualquer catalisador para determinar a subida ou descida do BTC pode vir do próprio #Bitcoin",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
867,2023-02-28 13:24:31+00:00,https://twitter.com/alpystatics/status/1630559572703301635,alpystatics,Twitter Web App,İstanbul,"#ETH | HTF - game plan.

$1440 seviyesi kaybedilmediği sürece kısa vadede $1800'ı görebiliriz. 

Kesikli kutu altında bulunan LRA onarıldıktan sonra LTF'de bearish konf. görürsem short'a dahil olmayı planlıyorum. 

Kesikli kutu kazanılırsa 2D S/R seviyesine kadar yükselebiliriz. https://t.co/aaUQU6XkBp",49,2,0,5,0.0,"Sentiment(polarity=-0.2, subjectivity=0.35)"
868,2023-02-28 13:23:34+00:00,https://twitter.com/zi_eks22/status/1630559333221306369,zi_eks22,Twitter for Android,Philippines,"Welldone! #QuackArmy 💎

We got another no. 1 most bullish #CRYPTO in 24hrs. 😁😁

#QUACK #RichQUACK #web3community #Web3Games #bnb",3,1,0,1,0.7424,"Sentiment(polarity=-0.25, subjectivity=0.5)"
869,2023-02-28 13:23:00+00:00,https://twitter.com/CryptoBobaFett7/status/1630559194255327234,CryptoBobaFett7,Twitter for iPhone,,@EvoChad @yourcryptodj @Evolution_Da0 #bullish on $EVO,5,2,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
870,2023-02-28 13:21:44+00:00,https://twitter.com/vlasov14041975/status/1630558875517874176,vlasov14041975,Twitter Web App,,"💰 #eth/usdt 

iH&amp;S pattern is still valid👌

For the bullish case we need a fixation above its neckline, so the pattern will be confirmed📈 https://t.co/ADuHbAL964",2,0,0,0,0.7297,"Sentiment(polarity=0.0, subjectivity=0.1)"
871,2023-02-28 13:21:37+00:00,https://twitter.com/queencyabbyd021/status/1630558845713141762,queencyabbyd021,Twitter Web App,伦敦,"💰 #eth/usdt 

iH&amp;S pattern is still valid👌

For the bullish case we need a fixation above its neckline, so the pattern will be confirmed📈 https://t.co/0O8i2k55SQ",0,0,0,0,0.7297,"Sentiment(polarity=0.0, subjectivity=0.1)"
872,2023-02-28 13:21:22+00:00,https://twitter.com/idealnewacc/status/1630558779996512257,idealnewacc,Twitter Web App,,"#Bitcoin looking bullish at this point. Touching the support line on 4H + bouncing off the EMA200.

Also we are inside of an falling wedge, which usually tends to break to the upside. 

BTC bounced nicely form this 4H support line in the past.

 #BTCUSDT https://t.co/OeFraz5FLj",1,0,1,0,0.7717,"Sentiment(polarity=0.15, subjectivity=0.5)"
873,2023-02-28 13:21:16+00:00,https://twitter.com/crypt_archangel/status/1630558754448998401,crypt_archangel,Twitter for Android,Moon,"@DelCrxpto @DecentraBnB Bullish!!! LFG $DBNB

@DecentraBnB 

#Eth",4,3,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
874,2023-02-28 13:20:32+00:00,https://twitter.com/Mark_Crypto_off/status/1630558573154451456,Mark_Crypto_off,Twitter for Android,In the Metaverse,@rovercrc BULLISH 🔥 #btc,5,1,1,6,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)"
875,2023-02-28 13:17:19+00:00,https://twitter.com/LenaSaverio/status/1630557761686708225,LenaSaverio,Twitter Web App,"Milano, Lombardia",#ai #fet #aipad #launchpad #bullish #artificialintelligence #agix #chatgpt,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
876,2023-02-28 13:17:00+00:00,https://twitter.com/tradinggreyio/status/1630557681642532864,tradinggreyio,Twitter for iPhone,"Pittsburgh, PA",Still Bullish on Bitcoin BTC.  #tradinggrey #currenshiio #engineeringrobo #BTC  https://t.co/wm8YEy5RUi,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
877,2023-02-28 13:15:09+00:00,https://twitter.com/EvoChad/status/1630557217303789568,EvoChad,Twitter for iPhone,,"@yourcryptodj So #Bullish on $EVO @Evolution_Da0 

https://t.co/IprrxrWbGG",6,6,0,3,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
878,2023-02-28 13:12:06+00:00,https://twitter.com/altn10_n/status/1630556448622010368,altn10_n,Twitter Web App,,"@NeoCortexAI #NeoCortexAIretweet #ai #fet #launchpad #bullish #artificialintelligence #agix #chatGPT 

@NeoCortexAI the project that will be the highest in the bull",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
879,2023-02-28 13:12:03+00:00,https://twitter.com/AlexGonzalezG_/status/1630556438681534465,AlexGonzalezG_,Twitter for Android,"Bitcoin City, El Salvador",#Bitcoin A Bullish movement is upcoming...,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
880,2023-02-28 13:11:15+00:00,https://twitter.com/rohanthekumar2/status/1630556237376147457,rohanthekumar2,Twitter Web App,Metaverse,Tweet 1: 💰📈 Goldman Sachs remains bullish on blockchain technology despite market fluctuations! 💹🔗 #GoldmanSachs #Blockchain #Bullish,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
881,2023-02-28 13:10:56+00:00,https://twitter.com/Future_HNIC/status/1630556155951890432,Future_HNIC,Twitter for iPhone,"Cleveland, OH","@lillyvivvi Agreed. But this might be a super cycle, something about this year just feel stupid bullish leading to next years #bitcoin halving",3,0,0,0,0.3182,"Sentiment(polarity=-0.15555555555555553, subjectivity=0.5555555555555555)"
882,2023-02-28 13:10:43+00:00,https://twitter.com/exfjoshua/status/1630556100176273413,exfjoshua,Twitter for iPhone,,"Come Join us and mint and have a discount of $50 for Team Mint. So MINT NOWWWW!! BULLISH LEZZGAWWW!!
@ancientraidnft

TG: https://t.co/rfCv21pK2E
DSC: https://t.co/4Wzvy5wFXX
#P2E #Crypto #NFT #CertikAudit #PlayToEarn",1,0,0,0,0.5216,"Sentiment(polarity=0.0, subjectivity=0.0)"
883,2023-02-28 13:08:44+00:00,https://twitter.com/SpeedyG39444795/status/1630555601670672385,SpeedyG39444795,Twitter Web App,,@SamTX111 @Saitamaguru1 @Saitamaguru1 Being Bullish and Showing his #Bullish attributes on Stage!! LFG!! #SaitamaWolfPack  #Saitama #SaitaRealtyDAO 🤘🐺💯 If your not in it! Get on it !! #Saitama is going to change Lives!!,4,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
884,2023-02-28 13:08:39+00:00,https://twitter.com/lux_head/status/1630555582540435458,lux_head,Twitter for Android,Republic of the Philippines,"Did anyone notice that when LUNC tries to go up, BTC goes down? its like its controlling the potential investors to stop buying, and the holders to force sell.

i guess maybe whales prevent another catastrophe of market crash due to LUNA issues.

#LUNC
#BTC
#CryptoNews",2,0,0,0,-0.7717,"Sentiment(polarity=-0.0951388888888889, subjectivity=0.5159722222222223)"
885,2023-02-28 13:07:21+00:00,https://twitter.com/BobOnMarkets/status/1630555254667333633,BobOnMarkets,Twitter Web App,New York,"Crash Course: When #crypto, innovation and hucksterism collide with the Winklevii. @TimOBrien and @LionelRALaurent are your tour guides. #BloombergCrashCourse https://t.co/Y5H5BaFJ2j via @opinion",0,0,0,0,-0.1027,"Sentiment(polarity=0.0, subjectivity=0.0)"
886,2023-02-28 13:05:45+00:00,https://twitter.com/ValueTrading10/status/1630554853306175488,ValueTrading10,Twitter for iPhone,"Karnataka, India",#Bitcoin is going to nuke soon #Cryptocurency #CryptocurrencyMarket #CryptoInvestor #crash,1,0,0,0,-0.4019,"Sentiment(polarity=0.0, subjectivity=0.0)"
887,2023-02-28 13:05:31+00:00,https://twitter.com/Mysteryofcrypt/status/1630554790878117894,Mysteryofcrypt,Twitter for Android,,"🚨 #Bitcoin forming a bearish ascending channel pattern, facing multiple rejections fromupper trendline.

A breakdown of this pattern could trigger a bearish rally in #BTC price.

📉 What's your take on it? 

Will #Bitcoin breakdown or breakout this pattern? 

#cryptocurrency https://t.co/FaXsaYuBzO",17,1,1,10,-0.5362,"Sentiment(polarity=0.0, subjectivity=0.0)"
888,2023-02-28 13:05:27+00:00,https://twitter.com/69keyyy/status/1630554775464062976,69keyyy,Twitter for Android,,@WhaleWire Jk Short the shitt #btc crash incoming?,0,0,0,0,-0.2023,"Sentiment(polarity=0.0, subjectivity=0.3)"
889,2023-02-28 13:05:05+00:00,https://twitter.com/ShareCheck/status/1630554685005352962,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #RISKMOON - The Riskmoon price is currently $3.800e-7 with a 24-hour trading volume of $9.73M across 1 exchanges. The RISKMOON price is up 18.75% in the last 24 hours. The Riskmoon price prediction sentiment is currently bullish.
https://t.co/cEitij6JHT",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
890,2023-02-28 13:04:44+00:00,https://twitter.com/ShareCheck/status/1630554596958433281,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #TEL - The Telcoin price is currently $0.002900 with a 24-hour trading volume of $5.04M across 15 exchanges. The TEL price is up 18.52% in the last 24 hours. The Telcoin price prediction sentiment is currently bullish.
https://t.co/pe10yuHMiA",3,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
891,2023-02-28 13:04:37+00:00,https://twitter.com/fliprepeat/status/1630554566558199808,fliprepeat,Twitter for iPhone,Britannia,just spoke with someone that’s 100% all-in on #bitcoin and I asked him why he’s so bearish,4,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
892,2023-02-28 13:04:03+00:00,https://twitter.com/ShareCheck/status/1630554424962609155,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #KAS - The Kaspa price is currently $0.011936 with a 24-hour trading volume of $6.23M across 4 exchanges. The KAS price is up 34.12% in the last 24 hours. The Kaspa price prediction sentiment is currently bullish.
https://t.co/cQlDjCWU1e",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
893,2023-02-28 13:03:40+00:00,https://twitter.com/ShareCheck/status/1630554326828560384,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #LQTY - The Liquity price is currently $2.52 with a 24-hour trading volume of $124.64M across 13 exchanges. The LQTY price is up 93.72% in the last 24 hours. The Liquity price prediction sentiment is currently bullish.
https://t.co/k0hBsqeFPc",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
894,2023-02-28 13:02:40+00:00,https://twitter.com/RKrivoFX/status/1630554077623988226,RKrivoFX,Twitter Web App,,Crash Course: Cryptocurrencies vs. #Reality https://t.co/c4PzFpRNVF #Crypto #Bitcoin #Forex #Markets #Finance #WallStreet #Trading #USD #Dollar #Economy #Inflation #StockMarket #NYSE #DJIA #Stocks #Economics #Bonds #GlobalMarkets,2,1,0,0,-0.4019,"Sentiment(polarity=0.0, subjectivity=0.0)"
895,2023-02-28 13:02:20+00:00,https://twitter.com/bitcoinagile/status/1630553992399925253,bitcoinagile,bitcoinagile,Matter Doesn't Matter,XEM - A bullish wave count for BINANCE:XEMUSDT by Stoic-Trader #bitcoin #crypto #btc $btc https://t.co/ch7kePPrjH https://t.co/kfkY82pQLr,1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
896,2023-02-28 13:01:18+00:00,https://twitter.com/droza98/status/1630553729832239107,droza98,Twitter for Android,Honduras,@EarlyMinter This is amazing and exciting! Glad to be supporting this project! #Bullish,1,0,0,0,0.9258,"Sentiment(polarity=0.446875, subjectivity=0.7375)"
897,2023-02-28 13:01:12+00:00,https://twitter.com/CryptoKidcom/status/1630553708088967169,CryptoKidcom,Twitter for iPhone,Dubai,This could be pretty bearish for #Bitcoin 😳,17,2,0,3,0.4939,"Sentiment(polarity=0.25, subjectivity=1.0)"
898,2023-02-28 13:01:11+00:00,https://twitter.com/BlockchainDU/status/1630553702078767110,BlockchainDU,BlockchainDU v.2,,"#Theta, #Lido, #KLAY and EGLD flash bullish signs as #Bitcoin recaptures $23K https://t.co/oAcRT7B7Mb via #mabling",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
899,2023-02-28 13:00:27+00:00,https://twitter.com/CryptoCrashCom/status/1630553519408263169,CryptoCrashCom,CC CryptoMood,,"#CryptoMood: During the last 60 minutes, 75.2 % of our users were #bullish in the short term, 24.8 % were bearish. Give us your vote too: https://t.co/9CzcRXqFBX",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.18333333333333332)"
900,2023-02-28 13:00:27+00:00,https://twitter.com/DickeyTard/status/1630553518921711618,DickeyTard,Twitter Web App,,"💰 #eth/usdt 

iH&amp;S pattern is still valid👌

For the bullish case we need a fixation above its neckline, so the pattern will be confirmed📈#ETH #BTCUSDT #Ethereum https://t.co/euRi1oMLjZ",0,0,0,0,0.7297,"Sentiment(polarity=0.0, subjectivity=0.1)"
901,2023-02-28 13:00:25+00:00,https://twitter.com/crypto_pylon/status/1630553509694152705,crypto_pylon,cryptopylon,,"The Hashgraph Association, Orange launch accelerator program -  - #Investment  #BTC #Crypto #Metaverse #Web3 #cryptonews #news #blockchain #ecosystem #solana #etherum #ustc #luna #DoKwon #crypto_crash https://t.co/GCsTb5EKt9",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
902,2023-02-28 13:00:24+00:00,https://twitter.com/DerekTMcKinney/status/1630553506854887424,DerekTMcKinney,Crypto and Tech News,Here and Now,#catnews #crypto #tech Investors bearish on Solana [SOL] as continued outages stem momentum - https://t.co/0vcftbni3b,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
903,2023-02-28 13:00:03+00:00,https://twitter.com/buidlbee/status/1630553416496996352,buidlbee,Twitter Web App,40.000 active community!,"Could private investment from Hong Kong be the key to a healthy #BullRun over the long term? 🤔

@AceOfAlts is all the way #Bullish and has reasons to back that up! See where the expert thinks #Bitcoin is headed in the coming months at the link 👇
👉 https://t.co/RrIoN6EPTK https://t.co/J2LGO8czg8",11,3,0,0,0.4574,"Sentiment(polarity=0.09, subjectivity=0.45499999999999996)"
904,2023-02-28 13:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1630553411581034497,CryptoMarketInd,CryptoMarketIndex,Global,"The BTC sentiment for Feb 28, 2023 @ 08:00 EDT is 
56% bearish 
 #bearmarket 

 #BTC #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
905,2023-02-28 13:00:01+00:00,https://twitter.com/CryptoMarketInd/status/1630553410016509954,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Feb 28, 2023 @ 08:00 EDT is 
57% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
906,2023-02-28 13:00:01+00:00,https://twitter.com/CryptoMarketInd/status/1630553408624107529,CryptoMarketInd,CryptoMarketIndex,Global,"The cryptocurrency market sentiment for Feb 28, 2023 @ 08:00 EDT is 
62% bullish 
 #bullmarket 

 #Crypto #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
907,2023-02-28 12:59:55+00:00,https://twitter.com/Inv016/status/1630553381977874432,Inv016,Twitter Web App, Charts📊📉,"#Adanient 1364 14 % up

If holds 1460...can touch 1675
#Chartspeak

#stocks #StocksInFocus #ADANIENT
#StocksToWatch #AdaniGroup #AdaniEnterprise #AdaniPower #AdaniGreen #Adani #Bullish #Bearish https://t.co/Xt58qkTWFC",3,2,1,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
908,2023-02-28 12:59:52+00:00,https://twitter.com/AbhipraGroup/status/1630553372024528899,AbhipraGroup,Abhipra Market Updates,"Delhi, India","#Fortinet $FTNT Daily Chart
#SuperTrend suggests #Bullish trend
#Support level at 58.68
#SmoothedHeikenAshi suggests #Bullish trend
Relative Strength Index (#RSI) in Neutral zone
Start #investing in #GlobalStocks at https://t.co/peLniHPLzN 
#Investor #Trading https://t.co/asxsbQZDOZ",0,0,0,0,0.7096,"Sentiment(polarity=0.0, subjectivity=0.0)"
909,2023-02-28 12:59:34+00:00,https://twitter.com/Sydnei_Andrea/status/1630553294119608323,Sydnei_Andrea,Twitter Web App,,"💰 #eth/usdt 

iH&amp;S pattern is still valid👌

For the bullish case we need a fixation above its neckline, so the pattern will be confirmed📈#ETH https://t.co/hB1FuqFpEl",1,0,0,0,0.7297,"Sentiment(polarity=0.0, subjectivity=0.1)"
910,2023-02-28 12:58:57+00:00,https://twitter.com/gauravdelhi5/status/1630553139815542784,gauravdelhi5,Twitter Web App,"New Delhi, India","Launch/IDO of  revolutionary AiPad is on 28 Feb 2023.@AIPADTECH 
 #AipadTweet #ai #aipad #launchpad #bullish https://t.co/UNkWrcIiMo",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
911,2023-02-28 12:58:43+00:00,https://twitter.com/KenjiFukasawa/status/1630553083024375813,KenjiFukasawa,Twitter for Android, JAPAN,"#Bitcoin is repeating the history, having the same duration of bear market in 2018 indicated by 50ema/150ema bullish crossover.

#BTC #Crypto $ASTR $SAND https://t.co/eXrzZXYHV3",0,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.125)"
912,2023-02-28 12:57:19+00:00,https://twitter.com/cryptoclickio/status/1630552730384101377,cryptoclickio,Make (formerly Integromat),"New York, NY",🔥 XEM - A bullish wave count❓ Check the post https://t.co/YRoEhFcUcp #bitcoin @tradingview #crypto $btc #btc,0,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)"
913,2023-02-28 12:57:19+00:00,https://twitter.com/polka_society/status/1630552728601612289,polka_society,Twitter Web App,Japan,"Polkadot and Two Additional Altcoins Flashing Bullish Signal As Trader Sentiment Hints at Bottom: Analytics
https://t.co/EH68RQdqsk

#polkasociety #Bitcoin #dot #Polkadot #CryptoNews  #polkadots #polkadotnews #Crypto",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
914,2023-02-28 12:57:13+00:00,https://twitter.com/infected_eth/status/1630552705449197576,infected_eth,Twitter for iPhone,Moon,"Btc cup &amp; handle pattern forming 
Interesting to watch 🧐 
A breakout above red area will be bullish.
💯
#btc #bullish #crypto #Bitcoin https://t.co/blyFqmndWl",0,0,0,1,0.4019,"Sentiment(polarity=0.16666666666666666, subjectivity=0.19999999999999998)"
915,2023-02-28 12:56:36+00:00,https://twitter.com/missversora/status/1630552550742040578,missversora,Twitter Web App,,"#eth/usdt 

iH&amp;S pattern is still valid👌

For the bullish case we need a fixation above its neckline, so the pattern will be confirmed📈 https://t.co/HkrTKkQYMj",0,0,0,0,0.7297,"Sentiment(polarity=0.0, subjectivity=0.1)"
916,2023-02-28 12:55:17+00:00,https://twitter.com/MaryVanAcker12/status/1630552216364015616,MaryVanAcker12,Twitter Web App,,"Trading range: 20.00-20.90
Trend: Bearish

#Silver price continues its bearish momentum, with a target of 19.70 in sight. Stochastic signal and EMA50 pressure support further decline. Holding below 20.64 is key for a continued bearish trend.

#XAUUSD #Gold #Trading #Forex #Crypto https://t.co/YXmKZHhTMr",1,0,0,0,0.128,"Sentiment(polarity=0.0, subjectivity=0.75)"
917,2023-02-28 12:54:16+00:00,https://twitter.com/McBejezzus/status/1630551959928225792,McBejezzus,Twitter Web App,,"So Daqo $DQ made $28.50 EPS in 2022.

The US market has shown that it is more than willing to trade this company below book value and at about 1.5 P/E.

The time has come for dividends imo. 

Imagine if they announced a $10-15 dividend.

#Bullish 
#solar 
#LCOE
#Megatrend",2,1,0,1,0.34,"Sentiment(polarity=0.375, subjectivity=0.625)"
918,2023-02-28 12:53:34+00:00,https://twitter.com/heath4you/status/1630551786200383488,heath4you,dlvr.it,,#BTC daily 2.28.23: Notice how the stoch didnt reach extreme levels on the daily stoch-RSI with the recent tops . Still thinking prices heads up to break it or atleast we create bearish divergence . https://t.co/0ffXXlGqdI,0,0,0,0,0.6515,"Sentiment(polarity=-0.03125, subjectivity=0.3125)"
919,2023-02-28 12:52:43+00:00,https://twitter.com/Brian_Fiery/status/1630551573070848001,Brian_Fiery,Twitter Web App,,@AIPADTECH #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
920,2023-02-28 12:51:27+00:00,https://twitter.com/CryptoSpac3/status/1630551250872795138,CryptoSpac3,Twitter Web App,,"💎 ALERT CRYPTO GEM 💎 

$ACQ +43% on last 24h

Time: 28/02/2023 12:51:26 (UTC)
Current Price: 0.03622

#ACQ #Bullish #Altcoins #CryptoGem",1,0,0,0,0.4466,"Sentiment(polarity=0.0, subjectivity=0.23333333333333334)"
921,2023-02-28 12:50:26+00:00,https://twitter.com/DeFi_Owl/status/1630550998342156288,DeFi_Owl,Twitter Web App,⟠ Join DeFi Owl's Chambers ⟠ →,"$ROSN volume still trending up healthily. 🔥

Price action on the 2 &amp; 4 hour is key, watching these levels closely for bullish confirmation. Looks primed for an upward breakout with ref to the strong #bullish bias on higher timeframes.

Get in now before we go up. 😉🚀 #Arbitrum https://t.co/Ll1cW7bQWo",24,12,1,3,0.128,"Sentiment(polarity=0.25666666666666665, subjectivity=0.5666666666666667)"
922,2023-02-28 12:50:10+00:00,https://twitter.com/crypto_vulture1/status/1630550931602575360,crypto_vulture1,Twitter for Android,"Florida, USA",Will March be bullish for #Bitcoin   ?,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
923,2023-02-28 12:49:15+00:00,https://twitter.com/du_ekz/status/1630550700500582401,du_ekz,Twitter for Android,Indonesia,#BULLISH !!!!!,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
924,2023-02-28 12:45:26+00:00,https://twitter.com/Brian_Fiery/status/1630549736586371074,Brian_Fiery,Twitter Web App,,@AIPADTECH #aipad #launchpad #bullish #artificialintelligence,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
925,2023-02-28 12:42:40+00:00,https://twitter.com/CryptoPR0Trader/status/1630549041665937408,CryptoPR0Trader,Twitter Web App,,"#Bitcoin  I dont see this bullish.. 

Lets hear from others... #Crypto #BTC https://t.co/6weOOe6rtS",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
