,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob,compoundRoBERTa
106,106,2022-09-14 08:49:05+00:00,https://twitter.com/DU09BTC/status/1569971487544844288,DU09BTC,Twitter for iPhone,Your Crypto Community | YCC →,are you bullish or bearish on eth merge day?,8,0,1,11,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.044384092
127,127,2022-09-14 02:33:07+00:00,https://twitter.com/Chris_Wealths/status/1569876872330199042,Chris_Wealths,Twitter for Android,,_faith  bullish zukuverse enterthejungle zuku eth nftcommunity  ,3,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.035439074
110,110,2022-09-14 07:02:12+00:00,https://twitter.com/TheTradingEngin/status/1569944588609097729,TheTradingEngin,Twitter for Android,Paris,ethereum gave a long-term bullish signal with the hash ribbon. it normally means that miners have capitulated. eth ,1,0,0,1,0.0,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999)",0.38023522
503,503,2022-09-10 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1568690787860336641,CryptoMarketInd,CryptoMarketIndex,Global,"the eth sentiment for sep 10, 2022 @ 16:00 edt is  62% bullish   bullmarket    eth cryptomarket cryptonews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8086193
504,504,2022-09-10 19:42:14+00:00,https://twitter.com/KrispNaztyFarms/status/1568686304627662848,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  _ai  $eth $wpt eth bullish for the people by the people!,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.6436538
501,501,2022-09-10 20:22:02+00:00,https://twitter.com/DeFiHedgehog/status/1568696320747241472,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,"next cryptocurrency to explode in 2022: ethereum (eth), binance coin (bnb), and  (crno) - analytics insight  ethereum eth",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8040744
1,1,2022-09-14 23:50:48+00:00,https://twitter.com/_concreteclouds/status/1570198411282096131,_concreteclouds,Twitter for iPhone,An Eye Roll Into Brain,a n n o u n c e m e n t:   bullish bionic beast   we merge.  into a bullish bionic beast... to swag into the bull merge boom.  1 of 11  now available for  0.002    _io  art by @_concreteclouds  cryptoart nft cryptoartist eth themerge ,19,13,0,2,0.0,"Sentiment(polarity=0.4, subjectivity=0.4)",0.3656528
119,119,2022-09-14 04:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1569898745642246147,CryptoMarketInd,CryptoMarketIndex,Global,"the eth sentiment for sep 14, 2022 @ 00:00 edt is  80% bearish   bearmarket    eth cryptomarket cryptonews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.46322474
496,496,2022-09-10 21:58:46+00:00,https://twitter.com/AaronRDay/status/1568720663984103425,AaronRDay,Twitter for iPad,"Free State Project, NH",". ravencoin just had its first halving earlier this year. now, ethereum miners are migrating as eth moves to proof-of-stake. all of this with the broader trends towards decentralization and the tokenization of everything.   bullish.   rvn $rvn  ",21,5,0,1,0.0,"Sentiment(polarity=0.125, subjectivity=0.41666666666666663)",0.4134358
123,123,2022-09-14 03:32:45+00:00,https://twitter.com/bitcoinagile/status/1569891879667519490,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ethusd potential for bullish trend  14th sept 2022 for coinbase:ethusd by desmondlzw eth $eth  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)",0.5141542
498,498,2022-09-10 21:24:35+00:00,https://twitter.com/Neuro__Invest/status/1568712062368649216,Neuro__Invest,Twitter Web App,"Vancouver, British Columbia",eth options update:  options exceptionally bullish moving into next weeks big merge event   a large buy side demand for eth call options expiring by sept 30 pushes the volatility smile into a state of extreme bullish bias  some willing to pay a fat premium for long exposure ,3,0,1,0,-0.0202,"Sentiment(polarity=0.15699404761904762, subjectivity=0.4723214285714286)",0.71393406
998,998,2022-09-06 18:17:19+00:00,https://twitter.com/drdooming/status/1567215384063021056,drdooming,Twitter for iPhone,,eth is preventing cryptos from crashing,1,0,0,0,-0.0258,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.0989663
948,948,2022-09-07 05:58:37+00:00,https://twitter.com/DiamondCryptoo/status/1567391870959104001,DiamondCryptoo,Twitter for Android,,called it right before the crash   eth $eth ,0,0,0,0,-0.0258,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",-0.22696102
806,806,2022-09-08 09:48:12+00:00,https://twitter.com/MicroChainsCbtc/status/1567812035697848321,MicroChainsCbtc,Twitter Web App,Cardano world,gmseptember is a special month for crypto.  ethereummerge cardanovasil and eos evm will happen in the coming days.    microchains has been building hard for these major upgrades.   will the bull wake up?  bullish  mcg eth ethereum cardano cardanovasil22ndsept,12,4,0,2,-0.046,"Sentiment(polarity=0.04265873015873015, subjectivity=0.5376984126984127)",0.48664632
907,907,2022-09-07 15:03:07+00:00,https://twitter.com/Alex_ADEdge/status/1567528900984721411,Alex_ADEdge,Twitter Web App,"1 AU, South Australia",buy eth monday -&gt; market crash wednesday  ,0,0,0,0,-0.0516,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.2913403
67,67,2022-09-14 15:59:21+00:00,https://twitter.com/loops_589_time/status/1570079767587885056,loops_589_time,Twitter for iPhone,,im predicting the eth merge has a hang up and freezes all fiat on/off ramps. then xrp go up and markets crash. ice-9  perfect timing with riddler warnings and court case rulings. _,189,15,5,17,-0.0772,"Sentiment(polarity=1.0, subjectivity=1.0)",-0.24219662
388,388,2022-09-12 01:48:09+00:00,https://twitter.com/cyberspace2140/status/1569140779880251393,cyberspace2140,Twitter for Android,BlockchainCity,eth ethereum may pullback to $1680 - $1640 for support at 3d / wkly 10ma or 20ma. worse case scenario lowest support to maintain bullish momentum is 8h 50ma &amp; 200ma at $1590 approx. nfa trading altcoins altcoin cryptos crypto markets ,0,0,0,4,-0.0772,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.27119237
904,904,2022-09-07 15:49:09+00:00,https://twitter.com/tonymoontanaeth/status/1567540485312348167,tonymoontanaeth,Twitter for iPhone,,"the whole market is  while  over here just chilling. firesquad is a family, we really built different most projects! doxxed team, first project went to 50m mc, very bullish community that is heavily connected plus the chart speaks for itself.  eth ",31,20,1,17,-0.1007,"Sentiment(polarity=0.09687500000000002, subjectivity=0.4666666666666667)",0.82603097
54,54,2022-09-14 17:17:45+00:00,https://twitter.com/Temple_Crypto/status/1570099495773376514,Temple_Crypto,Twitter Web App,Switzerland ,"eth guys, sorry, i was distracted by other crypto business!   on the eve of tomorrow's merge, i noticed a bearish structure on ethereum and opened a short position. moreover, the price is currently fixed below the mirror level. ",3,0,1,4,-0.1007,"Sentiment(polarity=-0.1390625, subjectivity=0.46875)",-0.50766397
871,871,2022-09-07 21:00:56+00:00,https://twitter.com/Ozzi_S7/status/1567618947817828358,Ozzi_S7,Twitter Web App,,eth looks very bullish.  if price holds sep 6 low (stops?) a clear path towards $10k can now be seen.  lfg!  ,2,0,0,0,-0.1007,"Sentiment(polarity=0.10833333333333335, subjectivity=0.3277777777777778)",0.9190443
616,616,2022-09-09 15:27:04+00:00,https://twitter.com/crypto_vantage/status/1568259701665853440,crypto_vantage,Twitter Web App,USA,large eth whales have moved around 11% of their holdings from cold wallets onto centralized crypto exchanges.  most likely a sign that these whales are getting ready to dump their holdings.   does anyone know if themerge is going to be bullish or bearish?   let us know!,3,0,0,0,-0.1007,"Sentiment(polarity=0.07285714285714287, subjectivity=0.6857142857142857)",-0.34275162
10,10,2022-09-14 21:52:13+00:00,https://twitter.com/cyberspace2140/status/1570168566342639617,cyberspace2140,Twitter for Android,BlockchainCity,eth ethereum  4h 10ma &amp; 100ma is resistance to keep an eye on for directional bias. ie 4h close above = bullish.  4h close below = bearish. nfa dyor trading trade ethmerge ethmerger ,0,0,0,1,-0.1027,"Sentiment(polarity=0.0, subjectivity=0.1)",-0.15513746
690,690,2022-09-08 19:35:47+00:00,https://twitter.com/bitcoinagile/status/1567959906535325696,bitcoinagile,bitcoinagile,Matter Doesn't Matter,indecision but bearish for bittrex:ethusd by ncard137 eth $eth  ,0,0,0,0,-0.1027,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.15634048
169,169,2022-09-13 19:16:41+00:00,https://twitter.com/_TheBlockchain/status/1569767040222732290,_TheBlockchain,Twitter for iPhone,,looks like majority is bearish for the eth merge.  would be awkward if we would shoot up  ,0,0,0,0,-0.128,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6612728
632,632,2022-09-09 11:41:25+00:00,https://twitter.com/WiseAnalyze/status/1568202914186895361,WiseAnalyze,Twitter Web App,,ethereum pumped above august vwap. next target is developing quarter vwap at ~1780. yet unclear if $eth will make it on this impulse. last unbroken high at 1722 - if cross above next target will be inevitable. but even in case of eth pullback this chart remains bullish. ,19,3,0,5,-0.128,"Sentiment(polarity=0.02, subjectivity=0.22583333333333333)",0.58575565
979,979,2022-09-06 23:16:04+00:00,https://twitter.com/AndrewGriUK/status/1567290566244704256,AndrewGriUK,Andrew Signals,"Birmingham, England",eth no confirmation yet but its looking quite bullish **  ethbtc ,4,0,0,0,-0.1531,"Sentiment(polarity=0.0, subjectivity=0.0)",0.78099215
976,976,2022-09-06 23:40:04+00:00,https://twitter.com/AndrewGriUK/status/1567296607690817536,AndrewGriUK,Andrew Signals,"Birmingham, England",eth no confirmation yet but its looking quite bullish **  ethbtc ,1,1,0,0,-0.1531,"Sentiment(polarity=0.0, subjectivity=0.0)",0.78099215
88,88,2022-09-14 12:34:46+00:00,https://twitter.com/danuscha_93/status/1570028281570656257,danuscha_93,Twitter Web App,," hey skull,   guess who is bullish on $sandren and its new tokenomics? the $cliff dev himself was on vc for 2 hours yesterday vouching for it   you know how these unique tokens run hard like $cliff, $pyro and $spiral?   ive been warning everyone since 20k   $eth eth $hoichi",10,2,0,5,-0.168,"Sentiment(polarity=0.07323232323232322, subjectivity=0.6654040404040403)",0.24597648
59,59,2022-09-14 16:49:20+00:00,https://twitter.com/BlessingWinner3/status/1570092345491886080,BlessingWinner3,Twitter Web App,, this is bloody!! hoping for bullish days.unidef eth,11,2,0,0,-0.1739,"Sentiment(polarity=-1.0, subjectivity=0.9)",-0.3006459
394,394,2022-09-11 22:30:39+00:00,https://twitter.com/ILoveGlenPower/status/1569091074299240456,ILoveGlenPower,Twitter Web App,World,"$vlx is bullish as it gets  dpos for insane speeds, 75k tps and that number will grow significantly in the future  fastest evm chain out there to compete with eth 2.0  dyor on it , there are a loooot of articles about it  their ecosystem is growing rapidly",1,0,0,0,-0.1779,"Sentiment(polarity=-0.20833333333333334, subjectivity=0.6666666666666666)",0.9401123
414,414,2022-09-11 19:14:29+00:00,https://twitter.com/MrPoorTrader/status/1569041707743969280,MrPoorTrader,Twitter Web App,,a possible reversal is coming for eth as it fails to create another hh in the 1hr tf. as it goes sideways with a possibility of breaking our trendline may cause a bearish movement taking my entry around 1647 on $eth  ethereum themerge ,0,0,0,0,-0.1779,"Sentiment(polarity=-0.25, subjectivity=0.65)",-0.5459093
416,416,2022-09-11 18:46:10+00:00,https://twitter.com/ibrahimcandas1/status/1569034584557506562,ibrahimcandas1,Twitter Web App,"Istanbul,Türkiye",now or never last chance before new bullish season ens ensdomains eth domainsforsale ,1,0,0,0,-0.1877,"Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)",0.30875337
30,30,2022-09-14 19:49:48+00:00,https://twitter.com/maxime_ctrr/status/1570137759393669123,maxime_ctrr,Twitter Web App,📝 Free TA Ebook ➡️,"are you all ready for the merge tomorrow? do you think there will be a problem, a big crash of pos like pow?  themerge eth ethereum",4,0,0,4,-0.1926,"Sentiment(polarity=0.1, subjectivity=0.3)",-0.30481717
535,535,2022-09-10 12:02:36+00:00,https://twitter.com/cryptocyco_s/status/1568570635990798336,cryptocyco_s,Twitter for Android,,"also with eth we have a daily bullish vector which we haven't seen in a long time, so i wouldn't be surprised if we ended up at 2100/2200 becareful shorting and longing, my plan is once/if we get a fast move down, i will be looking to open a long...",0,0,0,0,-0.194,"Sentiment(polarity=0.006349206349206345, subjectivity=0.4412698412698412)",0.32852697
608,608,2022-09-09 16:08:31+00:00,https://twitter.com/1_vizzy/status/1568270135244505089,1_vizzy,Twitter Web App,,bearish div on eth within the this channel. wouldn't be surprise for a retracement... ethereum cryptocurrency trading analytics ,0,0,0,2,-0.2057,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0006694943
439,439,2022-09-11 13:50:33+00:00,https://twitter.com/UniLendLegion/status/1568960187746373637,UniLendLegion,Twitter for iPhone,,making your weekend more bullish   $uft in top gainers on     buy now before its too late  wazirx binance binanceblockchainweek tothemoon bscgemsalert bscgemsalert web3  blockchains cryptocurrency crypto ethereum eth polygon altcoins ,7,2,2,6,-0.2075,"Sentiment(polarity=0.5, subjectivity=0.5)",0.84870857
570,570,2022-09-10 00:07:57+00:00,https://twitter.com/JerryBlackburnn/status/1568390787280379905,JerryBlackburnn,Twitter for iPhone,,"just bought my 59th   genesis pass! met the team at veecon these guys left everything for this project , no way they are stopping here! sitting at .003 eth right now thank me later , reveal in an hour  palehorse sote nft eth bullish",6,2,0,0,-0.2225,"Sentiment(polarity=0.09523809523809523, subjectivity=0.17857142857142858)",0.7751535
103,103,2022-09-14 09:22:30+00:00,https://twitter.com/safineth/status/1569979894456635392,safineth,Twitter for Android,Earth ,"5,000 blocks left to be mined until ethereum merges to proof-of-stake.  i'm bullish on eth ",14,5,0,3,-0.2263,"Sentiment(polarity=0.0, subjectivity=0.0)",0.82788116
182,182,2022-09-13 16:45:01+00:00,https://twitter.com/MilaPlayporn/status/1569728871209074703,MilaPlayporn,milaplayporn,,"rocky road lies ahead, but heres 5 altcoins that still look bullish eth blockchain ripple news ",0,0,0,1,-0.2263,"Sentiment(polarity=0.0, subjectivity=0.0)",0.82025856
987,987,2022-09-06 20:47:29+00:00,https://twitter.com/TheSOLdiersNFT/status/1567253172325941260,TheSOLdiersNFT,Twitter for iPhone,,the nft gaming space is going to explode once aaa games are made with blockchain technology  imagine a bethesda open world game where you can find rare and limited loot that can be used to trade for crypto or something of equal.   nfts nftgame solananfts eth alpha nftart,9,0,0,4,-0.2263,"Sentiment(polarity=-0.034285714285714294, subjectivity=0.4385714285714286)",0.51833737
301,301,2022-09-12 19:34:41+00:00,https://twitter.com/Cryptik19/status/1569409179135213570,Cryptik19,Twitter for Android,, thats 13 million eth locked away and off the market. also the merge means less selling pressure from miners. extremely bullish for eth price action post merge.,2,0,0,0,-0.2315,"Sentiment(polarity=-0.06388888888888887, subjectivity=0.3888888888888889)",0.78423214
878,878,2022-09-07 19:50:50+00:00,https://twitter.com/DerShrink/status/1567601304360427520,DerShrink,Twitter for Android,Decentralized,"_hour51 i'll share my gem:  $kazu  higher lows since 1 month,fat lp,250k mcap,strong holders,dapp and usdc staking soon,new dao protocol,daily alphas 1000xgems pob erc20 kazumi hiddengem eth governance altcoin  bullish interview here: ",7,2,0,1,-0.25,"Sentiment(polarity=0.25, subjectivity=0.5)",0.43045816
917,917,2022-09-07 13:55:31+00:00,https://twitter.com/Dimi_h/status/1567511888107376641,Dimi_h,Twitter Web App,Belgium, the ethmerge is reason to be bullish.  even the most fervent eth -hater understands that this event will cause an upward tick in value for ethereum.   .... this despite it being one step closer to being an even more centralized mess.,2,0,0,0,-0.2614,"Sentiment(polarity=0.27499999999999997, subjectivity=0.39166666666666666)",0.35660678
542,542,2022-09-10 10:15:10+00:00,https://twitter.com/TraderRob10/status/1568543599461015552,TraderRob10,Twitter Web App,,"gm fam!   quick weekend analysis. i have posted here my ta on the daily time-frame and we can be very bullish on a number of tokens.   however, today, with low liquidity in markets i am expecting a small pullback in eth to around 1690$  enjoytheweekend tradesafe ",1,0,0,0,-0.2714,"Sentiment(polarity=0.056666666666666664, subjectivity=0.3)",0.74022603
609,609,2022-09-09 16:08:07+00:00,https://twitter.com/IdwarfRedwoods/status/1568270034350243841,IdwarfRedwoods,Twitter for iPhone,Taniquetil ,"flash crash and straight to 1800, lfg! $eth eth",0,0,0,0,-0.2714,"Sentiment(polarity=0.25, subjectivity=0.4)",-0.14848197
168,168,2022-09-13 19:18:40+00:00,https://twitter.com/somelettersnmo/status/1569767537847443459,somelettersnmo,Twitter for Android,,"_eps  _bull_nft    _nft  will probably bottom out to the current new low , then build up , tons of factors to vary in , anyone telling you know they know exactly doesn't know a thing . i'm bullish as always .. incodewetrust defi primeapeplanet eth ethmerge nft",6,0,1,2,-0.2732,"Sentiment(polarity=0.09659090909090909, subjectivity=0.35113636363636364)",0.3715512
493,493,2022-09-10 22:14:38+00:00,https://twitter.com/GokhanSnapback/status/1568724657871667200,GokhanSnapback,Twitter for iPhone,United Kingdom,32 bones  away from 1 eth     lfg bones bonesbyjarritos jarritos bored web2 web3 nfts nftcommuntiy trending toonz bayc eth bullish ,18,3,0,2,-0.2732,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.16193081
330,330,2022-09-12 15:01:00+00:00,https://twitter.com/arutmain/status/1569340304817168384,arutmain,Twitter Web App,"Dubai, United Arab Emirates",eth all exchanges reserve hitting 2 year low.. bullish  ,10,3,0,3,-0.2732,"Sentiment(polarity=0.0, subjectivity=0.3)",0.32170242
343,343,2022-09-12 13:00:58+00:00,https://twitter.com/MadYakK/status/1569310099306422272,MadYakK,Twitter for Android,the ether,gm   yakish (beyond bullish) eth ,10,0,0,6,-0.2732,"Sentiment(polarity=0.0, subjectivity=0.0)",0.06750789
925,925,2022-09-07 12:06:29+00:00,https://twitter.com/bitcoinagile/status/1567484447406149634,bitcoinagile,bitcoinagile,Matter Doesn't Matter,eth shifts bearish yet again. long is not optimal right now. for coinbase:ethusd by demodiaryfx_trading eth $eth  ,1,0,0,0,-0.2755,"Sentiment(polarity=0.11785714285714285, subjectivity=0.46785714285714286)",-0.72521603
0,0,2022-09-14 23:51:51+00:00,https://twitter.com/OzCastillo/status/1570198676273827841,OzCastillo,Twitter for iPad,🔥Hot Land😏,5 hours   themerge  flippening ethmerge ethereummerge  14sep 15sep ethereum eth $eth  invest investing bullishcriptotwitter cryptotwitter crypto cripto cryptos criptos trading criptomoneda criptomonedas,2,1,0,1,-0.296,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0725978
121,121,2022-09-14 03:53:02+00:00,https://twitter.com/Israr_Ahmad___/status/1569896981497057280,Israr_Ahmad___,Twitter for iPhone,"Lahore, Pakistan",eth merge:  market already smashed so badly.i personally believe this sell news event absorbed by market in  last night dump.  expecting not a severe crash on ethereum again.i might be wrong.,1,0,0,2,-0.3089,"Sentiment(polarity=-0.05, subjectivity=0.5416666666666666)",-0.76680815
579,579,2022-09-09 22:21:05+00:00,https://twitter.com/AlexKoprivica/status/1568363892748816384,AlexKoprivica,Twitter Web App,SERBIA,eth  currently eth does not look bullish. we need to see much more upside to cancel the current view... ,37,2,0,3,-0.3102,"Sentiment(polarity=0.16666666666666666, subjectivity=0.43333333333333335)",-0.46977463
663,663,2022-09-09 00:42:26+00:00,https://twitter.com/mrventuresnft/status/1568037077908094977,mrventuresnft,Twitter for iPhone,Blockchain,the legend  hooked me up with this _toonz he looking fresh af thanks bro!  nfts eth nftcommunity bullish ,14,8,1,4,-0.3164,"Sentiment(polarity=0.275, subjectivity=0.35)",0.96152174
311,311,2022-09-12 17:49:43+00:00,https://twitter.com/BigShortRare/status/1569382765677748227,BigShortRare,Twitter for iPhone,Africa,"do you think eth will pump to $2,140 before dumping due to the bullish new everywhere right now?",1,0,0,0,-0.3182,"Sentiment(polarity=0.09902597402597402, subjectivity=0.45508658008658004)",0.023338467
227,227,2022-09-13 10:54:02+00:00,https://twitter.com/itscrypto_news/status/1569640542203703296,itscrypto_news,Twitter Web App,United Arab Emirates,the ethereum price is approaching critical levels as the bullish momentum continues to build ahead of the anticipated merge  altcoin cryptobearmarket eth ethmerge ethereum  ,1,1,1,1,-0.3182,"Sentiment(polarity=0.0, subjectivity=0.4)",0.83634573
29,29,2022-09-14 19:51:40+00:00,https://twitter.com/TC_dao_/status/1570138230871433217,TC_dao_,Twitter Web App,Lost in translation,2/2 this does not take into account the upcoming eth launch of    the possibility to arbitrage from eth to bsc is bullish and we could see the chart do cool shit during the 30 day burn/claim phase,2,0,1,1,-0.3182,"Sentiment(polarity=0.07499999999999998, subjectivity=0.7250000000000001)",-0.02930601
236,236,2022-09-13 08:53:38+00:00,https://twitter.com/chartsIV/status/1569610242710982657,chartsIV,Twitter Web App,,"eth update, keep an eye on this!!  neckline resistance level is 1790. it was tested and rejected earlier which formed a double top, but  the rising wedge on the daily is the most concerning part right now as a break out (bearish) will lead to alts dropping heavily. ",4,2,1,0,-0.3257,"Sentiment(polarity=0.15510204081632653, subjectivity=0.36224489795918363)",-0.6224388
194,194,2022-09-13 15:00:13+00:00,https://twitter.com/RetrospectApps/status/1569702495345119234,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1592.21$ | -8.14% -score -14.425469297367965 market view: -1.89  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.5706747
19,19,2022-09-14 21:00:03+00:00,https://twitter.com/RetrospectApps/status/1570155439588876289,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1601.03$ | -0.93% -score -7.58609809264305 market view: -4.5  24h: somewhat bearish   follow for more! more info in bio    analysis ethereum predictions app tool,1,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.1216761
647,647,2022-09-09 07:00:10+00:00,https://twitter.com/RetrospectApps/status/1568132135478861826,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1710.64$ | 5.2% -score -12.288364295125165 market view: -1.65  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,1,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.62749463
568,568,2022-09-10 01:00:13+00:00,https://twitter.com/RetrospectApps/status/1568403940756320257,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1716.7$ | 4.63% -score -37.188242424242425 market view: -0.85  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.5938575
161,161,2022-09-13 20:00:04+00:00,https://twitter.com/RetrospectApps/status/1569777954779004931,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1602.74$ | -7.21% -score -16.52444308409853 market view: -8.0  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.56312805
447,447,2022-09-11 12:00:04+00:00,https://twitter.com/RetrospectApps/status/1568932385126858754,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1769.29$ | 2.5% -score -9.455766513056835 market view: -4.88  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6332234
706,706,2022-09-08 17:00:35+00:00,https://twitter.com/RetrospectApps/status/1567920848631103488,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1635.57$ | 8.04% -score -12.602509984639017 market view: -3.33  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6191377
695,695,2022-09-08 18:00:05+00:00,https://twitter.com/RetrospectApps/status/1567935823307280385,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1629.64$ | 3.97% -score -11.475645116371593 market view: -0.33  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6182887
554,554,2022-09-10 06:00:03+00:00,https://twitter.com/RetrospectApps/status/1568479397287428098,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1734.66$ | 1.71% -score -10.3203202247191 market view: -4.88  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6224982
502,502,2022-09-10 20:00:04+00:00,https://twitter.com/RetrospectApps/status/1568690793875128321,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1739.99$ | 1.2% -score -7.992195045695046 market view: -1.76  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,2,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6251049
655,655,2022-09-09 04:00:08+00:00,https://twitter.com/RetrospectApps/status/1568086829873643520,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1668.07$ | 2.35% -score -14.009768757687578 market view: -4.57  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6102829
488,488,2022-09-10 23:00:04+00:00,https://twitter.com/RetrospectApps/status/1568736091594981377,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1777.21$ | 3.23% -score -6.554454545454545 market view: -0.65  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.5941925
140,140,2022-09-13 23:00:04+00:00,https://twitter.com/RetrospectApps/status/1569823254998573056,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1588.65$ | -6.94% -score -14.282180778032036 market view: -5.25  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.58963597
657,657,2022-09-09 03:00:03+00:00,https://twitter.com/RetrospectApps/status/1568071710804525057,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1640.83$ | 0.81% -score -13.57448895064179 market view: -4.55  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.5950056
133,133,2022-09-14 01:00:04+00:00,https://twitter.com/RetrospectApps/status/1569853454629195778,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1570.67$ | -7.0% -score -42.48593181818182 market view: -1.92  24h: bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.38599408
658,658,2022-09-09 02:00:06+00:00,https://twitter.com/RetrospectApps/status/1568056623683321856,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1634.18$ | 0.95% -score -12.785700898587933 market view: -1.75  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.59902954
188,188,2022-09-13 16:00:10+00:00,https://twitter.com/RetrospectApps/status/1569717584664170496,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1593.62$ | -7.18% -score -14.56771572871573 market view: -0.02  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.59648347
693,693,2022-09-08 19:00:06+00:00,https://twitter.com/RetrospectApps/status/1567950923774758923,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1633.43$ | 4.14% -score -11.56567701863354 market view: -0.14  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6224097
