,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
746,11,2022-09-14 21:46:15+00:00,https://twitter.com/Malik_Israar/status/1570167064307933184,Malik_Israar,Twitter for iPhone,"Lahore, Pakistan ",#ETH is looking Bullish!,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
747,594,2022-09-09 19:07:20+00:00,https://twitter.com/MKid12276995/status/1568315133495054345,MKid12276995,Twitter Web App,,Check out Saitoki price prediction! Extremely Bullish! #mkid #saitoki  #eth #P2E #K2E ,28,9,0,6,0.0,"Sentiment(polarity=-0.15625, subjectivity=1.0)"
748,12,2022-09-14 21:46:13+00:00,https://twitter.com/minazim_8070/status/1570167057752244227,minazim_8070,Twitter Web App,, I am bullish either way! People are looking very short term at #ETH again...,2,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.39)"
749,13,2022-09-14 21:45:56+00:00,https://twitter.com/Israr_Ahmad___/status/1570166987468201984,Israr_Ahmad___,Twitter for iPhone,"Lahore, Pakistan",#ETH is looking Bullish!,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
750,16,2022-09-14 21:23:19+00:00,https://twitter.com/JulyE_21/status/1570161294908723200,JulyE_21,Twitter for iPhone,,"#ETH bullish 

“The Ethereum Merge Is Set to Take Place This Week. What Investors Should Know About It | NextAdvisor with TIME” ",1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
751,21,2022-09-14 20:42:06+00:00,https://twitter.com/DukeBitcoin/status/1570150920754966528,DukeBitcoin,Twitter for Android,Follow me...,"Falta pouco para o merge do #ETH, se perder o suporte, é queda infinita. ",0,0,1,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
752,22,2022-09-14 20:41:36+00:00,https://twitter.com/JungleSmith1/status/1570150795617738754,JungleSmith1,Twitter for iPhone,,"_______ on #ETH merge, Bullish on #aptos",3,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
753,28,2022-09-14 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1570140339658268672,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 14, 2022 @ 16:00 EDT is 
59% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
754,31,2022-09-14 19:44:04+00:00,https://twitter.com/ClassicDragon_/status/1570136318025560066,ClassicDragon_,Twitter Web App,,"Most Bullish Chart of the week 😉

Buy here: 

#ETC #ETCGEM #100xGem #Classicdragon #cryptocurrency #ETC #ethereum #altcoin #100xgem #crypto #eth $ETH $BTC $DRAGON #altcoin #memecoin #100x #cryptoworld ",15,6,2,5,0.0,"Sentiment(polarity=0.5, subjectivity=0.5)"
755,586,2022-09-09 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1568328401122988033,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 09, 2022 @ 16:00 EDT is 
71% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
756,527,2022-09-10 14:30:41+00:00,https://twitter.com/Ada28587778/status/1568607899659780096,Ada28587778,Twitter for Android,,"  I'm bullish!!! 
#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity  ",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
757,534,2022-09-10 12:30:57+00:00,https://twitter.com/yokocrypto_/status/1568577767691718656,yokocrypto_,Twitter Web App,京都市,"#eth/usd update 

ETH flipped above the local resistance👀

Local priority is bullish while we are above the one📈 ",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.05)"
758,86,2022-09-14 12:58:02+00:00,https://twitter.com/ICEBOYBILL/status/1570034134365634561,ICEBOYBILL,Twitter for Android,,"I'm Bullish on $ETH merge ✌️
#ETH #cryptocurrencies",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
759,480,2022-09-11 00:07:34+00:00,https://twitter.com/HariTheodore/status/1568753077838118912,HariTheodore,Twitter Web App,,Who else is bullish on #ETH merge,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
760,518,2022-09-10 16:40:31+00:00,https://twitter.com/CrypToomas/status/1568640576010031105,CrypToomas,Twitter for iPhone,Netherlands ,I’m bullish on $ETC after the #ETH merge.,6,2,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
761,487,2022-09-10 23:44:36+00:00,https://twitter.com/Nishant_Bliss/status/1568747298104156161,Nishant_Bliss,Twitter for iPhone,"Kota, Rajasthan","Bearish on #ETH, bullish on $RVN.",31,1,2,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
762,141,2022-09-13 22:58:49+00:00,https://twitter.com/Matthew32073304/status/1569822941025636352,Matthew32073304,Twitter for iPhone,United Kingdom, So buy  it’s oversold which is very bullish considering what’s coming. I’ve bought the dip #yonko #luff #dev #usdc #eth #anime #ANIMEImpulseOC2022 #Cryptocurency,1,0,0,0,0.0,"Sentiment(polarity=0.2, subjectivity=0.3)"
763,486,2022-09-10 23:48:30+00:00,https://twitter.com/AlecRapop/status/1568748279399325696,AlecRapop,Twitter for iPhone,United States,"ETH merge is about to begin… are you bullish or bearish? I am bullish for the next week or so, I think that may be followed by a sell off though. #crypto #ethmerge #eth",1,0,0,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
764,485,2022-09-10 23:51:01+00:00,https://twitter.com/Ada28587778/status/1568748912256888832,Ada28587778,Twitter for Android,," Bullish on Zukuverse
#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity  ",4,0,0,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
765,144,2022-09-13 22:43:50+00:00,https://twitter.com/Matthew32073304/status/1569819169927102465,Matthew32073304,Twitter for iPhone,United Kingdom,  it’s oversold which is very bullish considering what’s coming. I’ve bought the dip #yonko #luff #dev #usdc #eth,2,0,0,1,0.0,"Sentiment(polarity=0.2, subjectivity=0.3)"
766,145,2022-09-13 22:30:58+00:00,https://twitter.com/Shaolin_Wolf/status/1569815930040877058,Shaolin_Wolf,Twitter for iPhone,The Future, #ToTheMoon #Bullish #ETH ,6,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
767,483,2022-09-10 23:53:15+00:00,https://twitter.com/Kilpat12388/status/1568749475723907072,Kilpat12388,Twitter for iPhone,New Zealand,BULLISH AS FUK #eth #bullrun ,5,1,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
768,482,2022-09-10 23:53:23+00:00,https://twitter.com/b3grade/status/1568749507650945025,b3grade,Twitter for Android,,"   Bullish AF on $rune

$RUNE   #1000x #1000xgem #100x #100xgem #Crypto #ETH",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
769,147,2022-09-13 22:02:06+00:00,https://twitter.com/TradinginTime/status/1569808665565184002,TradinginTime,Tradeupdates,Donate to altoogle.eth,"#Ethereum $ETH

Over the last 7 days #ETH has 
mostly been ranging between
$1,596.85 &amp; $1,696.96
ETH is looking Bullish
and is Trending UP

There is the potential for
consolidation

Level of Interest(HTF)
Target $2,230.35
#Altoogle",0,0,0,2,0.0,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5222222222222223)"
770,491,2022-09-10 22:35:02+00:00,https://twitter.com/bitcoinagile/status/1568729792660516865,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Bullish Market Structure Shift on ETHUSDT for BYBIT:ETHUSDT by ocelot965 #ETH $ETH  ,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
771,477,2022-09-11 01:52:24+00:00,https://twitter.com/BrilloGP/status/1568779462279581697,BrilloGP,Twitter Web App,Metaverse,#ETH at 1760 #Bearish on trend (ABCD). Probable target at 1600 with dip to local HIGHS for resistance retest #Ethereum #Layer1 #Merge #PoS #Metaverse #NFT #Web3 #DCA #HODL #Buythedip #DiamondHands #FOMO ,6,2,0,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
772,476,2022-09-11 01:55:40+00:00,https://twitter.com/CryptoEliteNews/status/1568780283024998400,CryptoEliteNews,CryptoEliteNews,,"The ETH Merge: BULL OR BEAR? David debates Jordi Alexander

Listen now (89 min) | Let us know what you think!

#eth #newsletter #bearish #bullish

",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
773,150,2022-09-13 21:22:13+00:00,https://twitter.com/BrilloGP/status/1569798629090787329,BrilloGP,Twitter Web App,Metaverse,#MATIC at 0.86 #Bearish on trend (Pullback). Probable target at 0.80 (50MA) with bounce to local HIGHS for resistance retest #Polygon #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #Disney #FOMO ,1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
774,465,2022-09-11 05:15:35+00:00,https://twitter.com/OyoshiSakamoto/status/1568830592757944321,OyoshiSakamoto,Twitter Web App,,"_pepe Links: 

- Bullish Chart
- Degen Community
- Based DEV
- 47% of Supply token Burned

$CHING #CHINGON #ETH #1000xgem #memecoin 
#SKULL

  _bitlord7 ",2,2,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
775,151,2022-09-13 21:03:04+00:00,https://twitter.com/KrispNaztyFarms/status/1569793809084473352,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  _Investing  $eth $wpt #ETH #Bullish,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
776,154,2022-09-13 20:54:49+00:00,https://twitter.com/BrilloGP/status/1569791733940260864,BrilloGP,Twitter Web App,Metaverse,#DOT at 7.30 #Bearish on trend (Pullback). Probable target at 7.00 with bounce to local HIGHS (20MA) for resistance retest #Polkadot #Layer1 #ETH #Merge #PoS #Staking #DEX #DEFI #FOMO ,1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
777,155,2022-09-13 20:53:13+00:00,https://twitter.com/BrilloGP/status/1569791330745995264,BrilloGP,Twitter Web App,Metaverse,#UNI at 6.25 #Bearish on trend (Pullback). Probable target at 6.00 with bounce to local HIGHS for resistance retest #Uniswap #Layer2 #Merge #ETH #PoS #Staking #DEX #DEFI #FOMO ,1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
778,463,2022-09-11 05:51:41+00:00,https://twitter.com/bitcoinagile/status/1568839677162954752,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETH CAN GO BULLISH AFTER A RETEST OR WITHOUT A RETEST for BINANCE:ETHUSDT by farooq123 #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
779,156,2022-09-13 20:34:42+00:00,https://twitter.com/Charpleton/status/1569786673097211904,Charpleton,Twitter for iPhone,"Hem-Monacu, France","The ETH merge will not have the bullish effect people expect, it’s not that poignant short term #ETH",1,0,1,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.4)"
780,489,2022-09-10 22:50:14+00:00,https://twitter.com/kripto_zey/status/1568733617068855296,kripto_zey,Twitter Web App,Türkiye,#ETH bullish yapısını koruyor. 1820 ye temas görebiliriz. ,6,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
781,285,2022-09-12 22:53:18+00:00,https://twitter.com/Ada28587778/status/1569459162282885122,Ada28587778,Twitter for Android,, Bullish #Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity  ,3,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
782,135,2022-09-14 00:26:25+00:00,https://twitter.com/DanOliverTweets/status/1569844985926664192,DanOliverTweets,Twitter for Android,,"There's still time to get in early on my collection.

Each work was hand-drawn by me.

Each person tells a story.

This series is ripe to explode!  📈📈📈

Get in while you can.  🙌🍾



#nft #nfts #eth #art #nftcollector #artbuy #minimalism #theminimalists",7,1,1,0,0.0,"Sentiment(polarity=0.125, subjectivity=0.3)"
783,113,2022-09-14 06:13:08+00:00,https://twitter.com/startinginvest_/status/1569932238493724672,startinginvest_,Twitter Web App,BE,"#Ethereum corrigeerde lager onder $1.650 ten opzichte van de Amerikaanse dollar.
#ETH moet boven de $1.550 ondersteuningszone blijven om een ​​scherpe bearish omkering te voorkomen.

Ethereum begon een belangrijke neerwaartse correctie en handelde onder het niveau van $1.650. ",1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
784,90,2022-09-14 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1570019541949861890,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 14, 2022 @ 08:00 EDT is 
51% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
785,512,2022-09-10 18:07:24+00:00,https://twitter.com/AdamEShelton/status/1568662438517641219,AdamEShelton,Twitter Web App,"Daytona Beach, FL",Ethereum Hive is Exploding!  via   #ETH,5,0,0,7,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
786,92,2022-09-14 11:30:16+00:00,https://twitter.com/noahcryptoyt/status/1570012048263872514,noahcryptoyt,Twitter for iPhone,Kadena Germany,"$ARKD TGE or #ETH merge, what are you more bullish on?",7,0,1,5,0.0,"Sentiment(polarity=0.5, subjectivity=0.5)"
787,94,2022-09-14 11:07:44+00:00,https://twitter.com/bitcoinagile/status/1570006377975939072,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Trend  14th Sept 2022 for COINBASE:ETHUSD by FXCM #ETH $ETH  ,0,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
788,106,2022-09-14 08:49:05+00:00,https://twitter.com/DU09BTC/status/1569971487544844288,DU09BTC,Twitter for iPhone,Your Crypto Community | YCC →,Are you bullish or bearish on #ETH merge day?,8,0,1,11,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
789,127,2022-09-14 02:33:07+00:00,https://twitter.com/Chris_Wealths/status/1569876872330199042,Chris_Wealths,Twitter for Android,,_faith  Bullish 🚀#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity  ,3,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
790,110,2022-09-14 07:02:12+00:00,https://twitter.com/TheTradingEngin/status/1569944588609097729,TheTradingEngin,Twitter for Android,Paris,#Ethereum gave a long-term #Bullish signal with the hash ribbon. It normally means that #miners have capitulated. #ETH ,1,0,0,1,0.0,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999)"
791,503,2022-09-10 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1568690787860336641,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 10, 2022 @ 16:00 EDT is 
62% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
792,504,2022-09-10 19:42:14+00:00,https://twitter.com/KrispNaztyFarms/status/1568686304627662848,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  _ai  $eth $wpt #ETH #Bullish for the people by the people!,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
793,501,2022-09-10 20:22:02+00:00,https://twitter.com/DeFiHedgehog/status/1568696320747241472,DeFiHedgehog,dlvr.it,Foraging alpha nuggets🌟,"Next Cryptocurrency to Explode in 2022: Ethereum (ETH), Binance Coin (BNB), and  (CRNO) - Analytics Insight  #Ethereum #ETH",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
794,1,2022-09-14 23:50:48+00:00,https://twitter.com/_concreteclouds/status/1570198411282096131,_concreteclouds,Twitter for iPhone,An Eye Roll Into Brain,"A N N O U N C E M E N T: 

BULLISH BIONIC BEAST 

WE MERGE.

Into a BULLISH BIONIC BEAST... to swag into the BULL MERGE BOOM.

1 of 11 • Now Available for Ξ 0.002



_io

Art by @_concreteclouds

#cryptoart #NFT #cryptoartist #ETH
#TheMerge ",19,13,0,2,0.0,"Sentiment(polarity=0.4, subjectivity=0.4)"
795,119,2022-09-14 04:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1569898745642246147,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 14, 2022 @ 00:00 EDT is 
80% bearish 
 #bearmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
796,496,2022-09-10 21:58:46+00:00,https://twitter.com/AaronRDay/status/1568720663984103425,AaronRDay,Twitter for iPad,"Free State Project, NH",". #ravencoin just had it’s first halving earlier this year. Now, #ethereum miners are migrating as #eth moves to proof-of-stake. All of this with the broader trends towards decentralization and the tokenization of everything. 

Bullish. 

#rvn $rvn  ",21,5,0,1,0.0,"Sentiment(polarity=0.125, subjectivity=0.41666666666666663)"
797,123,2022-09-14 03:32:45+00:00,https://twitter.com/bitcoinagile/status/1569891879667519490,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Trend  14th Sept 2022 for COINBASE:ETHUSD by desmondlzw #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
798,498,2022-09-10 21:24:35+00:00,https://twitter.com/Neuro__Invest/status/1568712062368649216,Neuro__Invest,Twitter Web App,"Vancouver, British Columbia","#ETH Options Update: 
Options exceptionally bullish moving into next weeks big #merge event 

A large buy side demand for ETH call options expiring by Sept 30 pushes the volatility smile into a state of extreme bullish bias

Some willing to pay a fat premium for long exposure ",3,0,1,0,-0.0202,"Sentiment(polarity=0.15699404761904762, subjectivity=0.4723214285714286)"
799,998,2022-09-06 18:17:19+00:00,https://twitter.com/drdooming/status/1567215384063021056,drdooming,Twitter for iPhone,,#ETH is preventing cryptos from crashing,1,0,0,0,-0.0258,"Sentiment(polarity=0.0, subjectivity=0.0)"
800,948,2022-09-07 05:58:37+00:00,https://twitter.com/DiamondCryptoo/status/1567391870959104001,DiamondCryptoo,Twitter for Android,,Called it right before the crash 😌💸  #ETH $ETH ,0,0,0,0,-0.0258,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
801,806,2022-09-08 09:48:12+00:00,https://twitter.com/MicroChainsCbtc/status/1567812035697848321,MicroChainsCbtc,Twitter Web App,Cardano world,"GM🤩September is a special month for CRYPTO. 
#EthereumMerge #CardanoVasil and #EOS EVM will happen in the coming days.  

#MicroChains has been building hard for these major upgrades. 🤓

Will the bull🐂 wake up? 🧐 #Bullish  #MCG #ETH #Ethereum #Cardano #CardanoVasil22ndSept",12,4,0,2,-0.046,"Sentiment(polarity=0.04265873015873015, subjectivity=0.5376984126984127)"
802,907,2022-09-07 15:03:07+00:00,https://twitter.com/Alex_ADEdge/status/1567528900984721411,Alex_ADEdge,Twitter Web App,"1 AU, South Australia",Buy #ETH Monday -&gt; market crash Wednesday 😆 ,0,0,0,0,-0.0516,"Sentiment(polarity=0.0, subjectivity=0.0)"
803,67,2022-09-14 15:59:21+00:00,https://twitter.com/loops_589_time/status/1570079767587885056,loops_589_time,Twitter for iPhone,,I’m predicting the #ETH merge has a hang up and freezes all fiat on/off ramps. Then XRP go up and markets crash. ICE-9 🧊💵 Perfect timing with riddler warnings and court case rulings. _,189,15,5,17,-0.0772,"Sentiment(polarity=1.0, subjectivity=1.0)"
804,388,2022-09-12 01:48:09+00:00,https://twitter.com/cyberspace2140/status/1569140779880251393,cyberspace2140,Twitter for Android,BlockchainCity,#ETH #ETHEREUM may pullback to $1680 - $1640 for support at 3d / wkly 10MA or 20MA. Worse case scenario lowest support to maintain bullish momentum is 8H 50MA &amp; 200MA at $1590 approx. NFA #Trading #altcoins #Altcoin #Cryptos #Crypto #Markets ,0,0,0,4,-0.0772,"Sentiment(polarity=-0.4, subjectivity=0.6)"
805,904,2022-09-07 15:49:09+00:00,https://twitter.com/tonymoontanaeth/status/1567540485312348167,tonymoontanaeth,Twitter for iPhone,,"The whole market is 💩🚽 while  over here just chilling. #FIRESQUAD is a family, we really built different most projects! Doxxed team, first project went to 50M mc, very bullish community that is heavily connected plus the chart speaks for itself.  #ETH ",31,20,1,17,-0.1007,"Sentiment(polarity=0.09687500000000002, subjectivity=0.4666666666666667)"
806,54,2022-09-14 17:17:45+00:00,https://twitter.com/Temple_Crypto/status/1570099495773376514,Temple_Crypto,Twitter Web App,Switzerland ,"💳#ETH Guys, sorry, I was distracted by other crypto business! 

On the eve of tomorrow's merge, I noticed a bearish structure on Ethereum and opened a short position. Moreover, the price is currently fixed below the mirror level. ",3,0,1,4,-0.1007,"Sentiment(polarity=-0.1390625, subjectivity=0.46875)"
807,871,2022-09-07 21:00:56+00:00,https://twitter.com/Ozzi_S7/status/1567618947817828358,Ozzi_S7,Twitter Web App,,#ETH looks very bullish.  If price holds Sep 6 low (stops?) a clear path towards $10K can now be seen.  LFG! 🚀 ,2,0,0,0,-0.1007,"Sentiment(polarity=0.10833333333333335, subjectivity=0.3277777777777778)"
808,616,2022-09-09 15:27:04+00:00,https://twitter.com/crypto_vantage/status/1568259701665853440,crypto_vantage,Twitter Web App,USA,"Large #ETH whales have moved around 11% of their holdings from cold wallets onto centralized #crypto exchanges.

Most likely a sign that these whales are getting ready to dump their holdings.
 
Does anyone know if #TheMerge is going to be bullish or bearish? 🤔

Let us know!",3,0,0,0,-0.1007,"Sentiment(polarity=0.07285714285714287, subjectivity=0.6857142857142857)"
809,10,2022-09-14 21:52:13+00:00,https://twitter.com/cyberspace2140/status/1570168566342639617,cyberspace2140,Twitter for Android,BlockchainCity,#ETH #Ethereum  4H 10MA &amp; 100MA is resistance to keep an eye on for directional bias. Ie 4H close above = bullish.  4H Close below = bearish. NFA DYOR #Trading #Trade #ETHMerge #ethmerger ,0,0,0,1,-0.1027,"Sentiment(polarity=0.0, subjectivity=0.1)"
810,690,2022-09-08 19:35:47+00:00,https://twitter.com/bitcoinagile/status/1567959906535325696,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Indecision but bearish for BITTREX:ETHUSD by Ncard137 #ETH $ETH  ,0,0,0,0,-0.1027,"Sentiment(polarity=0.0, subjectivity=0.0)"
811,169,2022-09-13 19:16:41+00:00,https://twitter.com/_TheBlockchain/status/1569767040222732290,_TheBlockchain,Twitter for iPhone,,"Looks like majority is bearish for the #ETH merge.

Would be awkward if we would shoot up 👀 ",0,0,0,0,-0.128,"Sentiment(polarity=-0.6, subjectivity=1.0)"
812,632,2022-09-09 11:41:25+00:00,https://twitter.com/WiseAnalyze/status/1568202914186895361,WiseAnalyze,Twitter Web App,,#Ethereum pumped above August VWAP. Next target is developing quarter VWAP at ~1780. Yet unclear if $ETH will make it on this impulse. Last unbroken high at 1722 - if cross above next target will be inevitable. But even in case of #ETH pullback this chart remains bullish. ,19,3,0,5,-0.128,"Sentiment(polarity=0.02, subjectivity=0.22583333333333333)"
813,979,2022-09-06 23:16:04+00:00,https://twitter.com/AndrewGriUK/status/1567290566244704256,AndrewGriUK,Andrew Signals,"Birmingham, England","#ETH No confirmation yet but it’s looking quite bullish **
 #ETHBTC ",4,0,0,0,-0.1531,"Sentiment(polarity=0.0, subjectivity=0.0)"
814,976,2022-09-06 23:40:04+00:00,https://twitter.com/AndrewGriUK/status/1567296607690817536,AndrewGriUK,Andrew Signals,"Birmingham, England","#ETH No confirmation yet but it’s looking quite bullish **
 #ETHBTC ",1,1,0,0,-0.1531,"Sentiment(polarity=0.0, subjectivity=0.0)"
815,88,2022-09-14 12:34:46+00:00,https://twitter.com/danuscha_93/status/1570028281570656257,danuscha_93,Twitter Web App,," Hey Skull, 

Guess who is bullish on $Sandren and it’s new tokenomics? The $Cliff dev himself was on VC for 2 hours yesterday vouching for it 👀

You know how these unique tokens run hard like $Cliff, $Pyro and $Spiral? 

I’ve been warning everyone since 20k 👀

$eth #eth $hoichi",10,2,0,5,-0.168,"Sentiment(polarity=0.07323232323232322, subjectivity=0.6654040404040403)"
816,59,2022-09-14 16:49:20+00:00,https://twitter.com/BlessingWinner3/status/1570092345491886080,BlessingWinner3,Twitter Web App,, This is bloody!! Hoping for bullish days.#unidef #eth,11,2,0,0,-0.1739,"Sentiment(polarity=-1.0, subjectivity=0.9)"
817,394,2022-09-11 22:30:39+00:00,https://twitter.com/ILoveGlenPower/status/1569091074299240456,ILoveGlenPower,Twitter Web App,World,"$VLX is #bullish as it gets

#DPoS for insane speeds, 75k TpS and that number will grow significantly in the future

Fastest EVM chain out there to compete with #ETH 2.0

#DYOR on it , there are a loooot of articles about it

Their ecosystem is growing rapidly",1,0,0,0,-0.1779,"Sentiment(polarity=-0.20833333333333334, subjectivity=0.6666666666666666)"
818,414,2022-09-11 19:14:29+00:00,https://twitter.com/MrPoorTrader/status/1569041707743969280,MrPoorTrader,Twitter Web App,,"A possible reversal is coming for #ETH as it fails to create another HH in the 1HR TF. As it goes sideways with a possibility of breaking our trendline may cause a bearish movement taking my entry around 1647 on $eth

#ethereum
#TheMerge ",0,0,0,0,-0.1779,"Sentiment(polarity=-0.25, subjectivity=0.65)"
819,416,2022-09-11 18:46:10+00:00,https://twitter.com/ibrahimcandas1/status/1569034584557506562,ibrahimcandas1,Twitter Web App,"Istanbul,Türkiye","Now or never
Last chance before new bullish season
#ENS #ensdomains #ETH #domainsforsale ",1,0,0,0,-0.1877,"Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)"
820,30,2022-09-14 19:49:48+00:00,https://twitter.com/maxime_ctrr/status/1570137759393669123,maxime_ctrr,Twitter Web App,📝 Free TA Ebook ➡️,"Are you all ready for the merge tomorrow? Do you think there will be a problem, a big crash of POS like POW?

#TheMerge #eth #Ethereum",4,0,0,4,-0.1926,"Sentiment(polarity=0.1, subjectivity=0.3)"
821,535,2022-09-10 12:02:36+00:00,https://twitter.com/cryptocyco_s/status/1568570635990798336,cryptocyco_s,Twitter for Android,,"Also with #eth we have a daily bullish vector which we haven't seen in a long time, so I wouldn't be surprised if we ended up at 2100/2200 becareful shorting and longing, My plan is Once/if we get a fast move down, I will be looking to open a long...",0,0,0,0,-0.194,"Sentiment(polarity=0.006349206349206345, subjectivity=0.4412698412698412)"
822,608,2022-09-09 16:08:31+00:00,https://twitter.com/1_vizzy/status/1568270135244505089,1_vizzy,Twitter Web App,,Bearish div on #eth within the this channel. Wouldn't be surprise for a retracement...📉 #Ethereum #cryptocurrency #trading #Analytics ,0,0,0,2,-0.2057,"Sentiment(polarity=0.0, subjectivity=0.0)"
823,439,2022-09-11 13:50:33+00:00,https://twitter.com/UniLendLegion/status/1568960187746373637,UniLendLegion,Twitter for iPhone,,"Making your weekend more bullish🎉

 $UFT in Top Gainers on   🔥🔥🔥🔥

BUY now before its too late😍

#wazirx #binance #BinanceBlockchainWeek #ToTheMoon #BSCGemsAlert #BSCGemsAlert #Web3 
#blockchains #Cryptocurrency #crypto #Ethereum #ETH #Polygon #Altcoins ",7,2,2,6,-0.2075,"Sentiment(polarity=0.5, subjectivity=0.5)"
824,570,2022-09-10 00:07:57+00:00,https://twitter.com/JerryBlackburnn/status/1568390787280379905,JerryBlackburnn,Twitter for iPhone,,"Just bought my 59th   Genesis Pass!
Met the team at veecon… these guys left everything for this project , no way they are stopping here!
Sitting at .003 ETH right now…
Thank me later , reveal in an hour 🥂 #palehorse #sote #nft #eth #bullish",6,2,0,0,-0.2225,"Sentiment(polarity=0.09523809523809523, subjectivity=0.17857142857142858)"
